# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 668 2.3730055409e-10 4.8284847300e-12 -5.9260795631e-12 1.0507734444e-14 2.6600018178e-14 5.1348723067e-15 -6.7242114472e-16
 669 2.3716272725e-10 4.8436269305e-12 -6.1480822824e-12 1.0513809449e-14 2.6454330850e-14 5.1576233072e-15 -6.7280060512e-16
 670 2.3705012023e-10 4.8580176374e-12 -6.3703590585e-12 1.0519951891e-14 2.6309637114e-14 5.1801117142e-15 -6.7309384052e-16
 671 2.3696290408e-10 4.8716463981e-12 -6.5928017925e-12 1.0526166290e-14 2.6165923989e-14 5.2023327842e-15 -6.7330134609e-16
 672 2.3690124970e-10 4.8845026974e-12 -6.8153011416e-12 1.0532457212e-14 2.6023178196e-14 5.2242817421e-15 -6.7342362955e-16
 673 2.3686532783e-10 4.8965759577e-12 -7.0377465153e-12 1.0538829268e-14 2.5881386159e-14 5.2459537816e-15 -6.7346121117e-16
 674 2.3685530900e-10 4.9078555383e-12 -7.2600260707e-12 1.0545287111e-14 2.5740534003e-14 5.2673440646e-15 -6.7341462390e-16
 675 2.3687136360e-10 4.9183307357e-12 -7.4820267077e-12 1.0551835441e-14 2.5600607552e-14 5.2884477218e-15 -6.7328441335e-16
 676 2.3691359923e-10 4.9279929136e-12 -7.7036414361e-12 1.0558478445e-14 2.5461594318e-14 5.3092600727e-15 -6.7307115416e-16
 677 2.3698187140e-10 4.9368419444e-12 -7.9247916608e-12 1.0565218117e-14 2.5323489524e-14 5.3297772932e-15 -6.7277549931e-16
 678 2.3707596872e-10 4.9448799064e-12 -8.1454053678e-12 1.0572055902e-14 2.5186290213e-14 5.3499957626e-15 -6.7239813198e-16
 679 2.3719567518e-10 4.9521089661e-12 -8.3654097944e-12 1.0578993252e-14 2.5049993259e-14 5.3699118440e-15 -6.7193974942e-16
 680 2.3734077007e-10 4.9585313792e-12 -8.5847314263e-12 1.0586031623e-14 2.4914595374e-14 5.3895218842e-15 -6.7140106301e-16
 681 2.3751102799e-10 4.9641494905e-12 -8.8032959949e-12 1.0593172478e-14 2.4780093106e-14 5.4088222138e-15 -6.7078279831e-16
 682 2.3770621880e-10 4.9689657345e-12 -9.0210284748e-12 1.0600417284e-14 2.4646482833e-14 5.4278091475e-15 -6.7008569515e-16
 683 2.3792610767e-10 4.9729826359e-12 -9.2378530812e-12 1.0607767514e-14 2.4513760769e-14 5.4464789831e-15 -6.6931050765e-16
 684 2.3817045495e-10 4.9762028096e-12 -9.4536932674e-12 1.0615224648e-14 2.4381922958e-14 5.4648280027e-15 -6.6845800430e-16
 685 2.3843901626e-10 4.9786289618e-12 -9.6684717220e-12 1.0622790170e-14 2.4250965278e-14 5.4828524718e-15 -6.6752896801e-16
 686 2.3873154240e-10 4.9802638896e-12 -9.8821103666e-12 1.0630465568e-14 2.4120883436e-14 5.5005486395e-15 -6.6652419617e-16
 687 2.3904777935e-10 4.9811104820e-12 -1.0094530353e-11 1.0638252340e-14 2.3991672968e-14 5.5179127386e-15 -6.6544450073e-16
 688 2.3938746827e-10 4.9811717201e-12 -1.0305652060e-11 1.0646151984e-14 2.3863329239e-14 5.5349409856e-15 -6.6429070823e-16
 689 2.3975034543e-10 4.9804506774e-12 -1.0515395092e-11 1.0654166008e-14 2.3735847444e-14 5.5516295805e-15 -6.6306365986e-16
 690 2.4013614226e-10 4.9789505204e-12 -1.0723678276e-11 1.0662295923e-14 2.3609222603e-14 5.5679747067e-15 -6.6176421155e-16
 691 2.4054458527e-10 4.9766745089e-12 -1.0930419659e-11 1.0670543246e-14 2.3483449565e-14 5.5839725313e-15 -6.6039323397e-16
 692 2.4097539605e-10 4.9736259964e-12 -1.1135536505e-11 1.0678909501e-14 2.3358523003e-14 5.5996192050e-15 -6.5895161267e-16
 693 2.4142829125e-10 4.9698084303e-12 -1.1338945291e-11 1.0687396214e-14 2.3234437414e-14 5.6149108616e-15 -6.5744024807e-16
 694 2.4190298259e-10 4.9652253530e-12 -1.1540561709e-11 1.0696004921e-14 2.3111187121e-14 5.6298436187e-15 -6.5586005553e-16
 695 2.4239917678e-10 4.9598804013e-12 -1.1740300658e-11 1.0704737160e-14 2.2988766271e-14 5.6444135771e-15 -6.5421196546e-16
 696 2.4291657555e-10 4.9537773078e-12 -1.1938076246e-11 1.0713594477e-14 2.2867168830e-14 5.6586168211e-15 -6.5249692332e-16
 697 2.4345487560e-10 4.9469199003e-12 -1.2133801782e-11 1.0722578420e-14 2.2746388590e-14 5.6724494184e-15 -6.5071588968e-16
 698 2.4401376860e-10 4.9393121033e-12 -1.2327389781e-11 1.0731690547e-14 2.2626419161e-14 5.6859074199e-15 -6.4886984033e-16
 699 2.4459294118e-10 4.9309579374e-12 -1.2518751954e-11 1.0740932418e-14 2.2507253973e-14 5.6989868600e-15 -6.4695976629e-16
 700 2.4519207485e-10 4.9218615203e-12 -1.2707799210e-11 1.0750305600e-14 2.2388886278e-14 5.7116837562e-15 -6.4498667389e-16
 701 2.4581084606e-10 4.9120270671e-12 -1.2894441649e-11 1.0759811666e-14 2.2271309143e-14 5.7239941093e-15 -6.4295158483e-16
 702 2.4644892613e-10 4.9014588905e-12 -1.3078588566e-11 1.0769452193e-14 2.2154515455e-14 5.7359139035e-15 -6.4085553623e-16
 703 2.4710598125e-10 4.8901614014e-12 -1.3260148444e-11 1.0779228765e-14 2.2038497919e-14 5.7474391060e-15 -6.3869958068e-16
 704 2.4778167243e-10 4.8781391095e-12 -1.3439028949e-11 1.0789142971e-14 2.1923249052e-14 5.7585656673e-15 -6.3648478632e-16
 705 2.4847565554e-10 4.8653966229e-12 -1.3615136934e-11 1.0799196405e-14 2.1808761189e-14 5.7692895211e-15 -6.3421223690e-16
 706 2.4918758121e-10 4.8519386497e-12 -1.3788378431e-11 1.0809390666e-14 2.1695026481e-14 5.7796065842e-15 -6.3188303182e-16
 707 2.4991709489e-10 4.8377699972e-12 -1.3958658652e-11 1.0819727361e-14 2.1582036889e-14 5.7895127563e-15 -6.2949828618e-16
 708 2.5066383678e-10 4.8228955732e-12 -1.4125881982e-11 1.0830208101e-14 2.1469784190e-14 5.7990039205e-15 -6.2705913089e-16
 709 2.5142744181e-10 4.8073203861e-12 -1.4289951981e-11 1.0840834502e-14 2.1358259971e-14 5.8080759427e-15 -6.2456671267e-16
 710 2.5220753965e-10 4.7910495450e-12 -1.4450771380e-11 1.0851608185e-14 2.1247455631e-14 5.8167246721e-15 -6.2202219414e-16
 711 2.5300375467e-10 4.7740882605e-12 -1.4608242077e-11 1.0862530779e-14 2.1137362381e-14 5.8249459406e-15 -6.1942675387e-16
 712 2.5381570593e-10 4.7564418451e-12 -1.4762265135e-11 1.0873603917e-14 2.1027971239e-14 5.8327355633e-15 -6.1678158645e-16
 713 2.5464300713e-10 4.7381157134e-12 -1.4912740779e-11 1.0884829237e-14 2.0919273034e-14 5.8400893382e-15 -6.1408790253e-16
 714 2.5548526663e-10 4.7191153824e-12 -1.5059568397e-11 1.0896208384e-14 2.0811258401e-14 5.8470030461e-15 -6.1134692889e-16
 715 2.5634208743e-10 4.6994464725e-12 -1.5202646533e-11 1.0907743006e-14 2.0703917784e-14 5.8534724508e-15 -6.0855990850e-16
 716 2.5721306446e-10 4.6791156339e-12 -1.5341885674e-11 1.0919434257e-14 2.0597242737e-14 5.8594947336e-15 -6.0572793067e-16
 717 2.5809777668e-10 4.6581333494e-12 -1.5477246911e-11 1.0931281265e-14 2.0491229862e-14 5.8650728290e-15 -6.0285141756e-16
 718 2.5899579476e-10 4.6365111899e-12 -1.5608704063e-11 1.0943282634e-14 2.0385876950e-14 5.8702111771e-15 -5.9993062736e-16
 719 2.5990668380e-10 4.6142608933e-12 -1.5736230954e-11 1.0955436936e-14 2.0281181683e-14 5.8749142975e-15 -5.9696582319e-16
 720 2.6083000320e-10 4.5913943651e-12 -1.5859801421e-11 1.0967742716e-14 2.0177141635e-14 5.8791867897e-15 -5.9395727320e-16
 721 2.6176530670e-10 4.5679236792e-12 -1.5979389308e-11 1.0980198489e-14 2.0073754271e-14 5.8830333328e-15 -5.9090525054e-16
 722 2.6271214234e-10 4.5438610783e-12 -1.6094968472e-11 1.0992802744e-14 1.9971016947e-14 5.8864586869e-15 -5.8781003340e-16
 723 2.6367005246e-10 4.5192189747e-12 -1.6206512776e-11 1.1005553939e-14 1.9868926908e-14 5.8894676923e-15 -5.8467190501e-16
 724 2.6463857365e-10 4.4940099509e-12 -1.6313996098e-11 1.1018450502e-14 1.9767481289e-14 5.8920652704e-15 -5.8149115369e-16
 725 2.6561723674e-10 4.4682467600e-12 -1.6417392325e-11 1.1031490835e-14 1.9666677111e-14 5.8942564239e-15 -5.7826807283e-16
 726 2.6660556680e-10 4.4419423265e-12 -1.6516675356e-11 1.1044673309e-14 1.9566511289e-14 5.8960462373e-15 -5.7500296095e-16
 727 2.6760308307e-10 4.4151097471e-12 -1.6611819101e-11 1.1057996265e-14 1.9466980621e-14 5.8974398767e-15 -5.7169612169e-16
 728 2.6860929901e-10 4.3877622910e-12 -1.6702797485e-11 1.1071458015e-14 1.9368081794e-14 5.8984425907e-15 -5.6834786382e-16
 729 2.6962372221e-10 4.3599134005e-12 -1.6789584442e-11 1.1085056843e-14 1.9269811383e-14 5.8990597101e-15 -5.6495850131e-16
 730 2.7064585442e-10 4.3315766920e-12 -1.6872153922e-11 1.1098791003e-14 1.9172165848e-14 5.8992966489e-15 -5.6152835329e-16
 731 2.7167519150e-10 4.3027659563e-12 -1.6950479887e-11 1.1112658716e-14 1.9075141534e-14 5.8991589040e-15 -5.5805774410e-16
 732 2.7271122341e-10 4.2734951592e-12 -1.7024536314e-11 1.1126658176e-14 1.8978734675e-14 5.8986520560e-15 -5.5454700332e-16
 733 2.7375343419e-10 4.2437784424e-12 -1.7094297194e-11 1.1140787548e-14 1.8882941386e-14 5.8977817689e-15 -5.5099646575e-16
 734 2.7480130195e-10 4.2136301238e-12 -1.7159736533e-11 1.1155044964e-14 1.8787757668e-14 5.8965537911e-15 -5.4740647146e-16
 735 2.7585429881e-10 4.1830646982e-12 -1.7220828349e-11 1.1169428527e-14 1.8693179407e-14 5.8949739552e-15 -5.4377736581e-16
 736 2.7691189093e-10 4.1520968383e-12 -1.7277546681e-11 1.1183936311e-14 1.8599202370e-14 5.8930481788e-15 -5.4010949946e-16
 737 2.7797353845e-10 4.1207413948e-12 -1.7329865580e-11 1.1198566356e-14 1.8505822210e-14 5.8907824640e-15 -5.3640322836e-16
 738 2.7903869552e-10 4.0890133970e-12 -1.7377759113e-11 1.1213316675e-14 1.8413034458e-14 5.8881828987e-15 -5.3265891384e-16
 739 2.8010681019e-10 4.0569280540e-12 -1.7421201366e-11 1.1228185248e-14 1.8320834533e-14 5.8852556562e-15 -5.2887692255e-16
 740 2.8117732450e-10 4.0245007549e-12 -1.7460166442e-11 1.1243170026e-14 1.8229217729e-14 5.8820069957e-15 -5.2505762656e-16
 741 2.8224967437e-10 3.9917470693e-12 -1.7494628458e-11 1.1258268928e-14 1.8138179225e-14 5.8784432627e-15 -5.2120140328e-16
 742 2.8332328962e-10 3.9586827482e-12 -1.7524561552e-11 1.1273479840e-14 1.8047714080e-14 5.8745708893e-15 -5.1730863558e-16
 743 2.8439759395e-10 3.9253237246e-12 -1.7549939881e-11 1.1288800621e-14 1.7957817231e-14 5.8703963944e-15 -5.1337971175e-16
 744 2.8547200491e-10 3.8916861140e-12 -1.7570737617e-11 1.1304229096e-14 1.7868483497e-14 5.8659263842e-15 -5.0941502552e-16
 745 2.8654593388e-10 3.8577862149e-12 -1.7586928954e-11 1.1319763059e-14 1.7779707574e-14 5.8611675521e-15 -5.0541497610e-16
 746 2.8761878605e-10 3.8236405098e-12 -1.7598488105e-11 1.1335400271e-14 1.7691484037e-14 5.8561266795e-15 -5.0137996820e-16
 747 2.8868996041e-10 3.7892656656e-12 -1.7605389302e-11 1.1351138465e-14 1.7603807339e-14 5.8508106359e-15 -4.9731041202e-16
 748 2.8975884971e-10 3.7546785340e-12 -1.7607606797e-11 1.1366975339e-14 1.7516671810e-14 5.8452263792e-15 -4.9320672331e-16
 749 2.9082484045e-10 3.7198961526e-12 -1.7605114864e-11 1.1382908560e-14 1.7430071658e-14 5.8393809560e-15 -4.8906932336e-16
 750 2.9188731288e-10 3.6849357451e-12 -1.7597887797e-11 1.1398935764e-14 1.7344000968e-14 5.8332815019e-15 -4.8489863901e-16
 751 2.9294564092e-10 3.6498147221e-12 -1.7585899910e-11 1.1415054553e-14 1.7258453697e-14 5.8269352418e-15 -4.8069510270e-16
 752 2.9399919221e-10 3.6145506818e-12 -1.7569125543e-11 1.1431262499e-14 1.7173423682e-14 5.8203494903e-15 -4.7645915249e-16
 753 2.9504732806e-10 3.5791614104e-12 -1.7547539054e-11 1.1447557140e-14 1.7088904634e-14 5.8135316521e-15 -4.7219123204e-16
 754 2.9608940339e-10 3.5436648829e-12 -1.7521114824e-11 1.1463935981e-14 1.7004890135e-14 5.8064892219e-15 -4.6789179067e-16
 755 2.9712476679e-10 3.5080792637e-12 -1.7489827260e-11 1.1480396497e-14 1.6921373646e-14 5.7992297852e-15 -4.6356128334e-16
 756 2.9815281283e-10 3.4724220245e-12 -1.7453661162e-11 1.1496936018e-14 1.6838349366e-14 5.7917596406e-15 -4.5920019528e-16
 757 2.9917314034e-10 3.4367072786e-12 -1.7412643064e-11 1.1513551404e-14 1.6755814858e-14 5.7840796387e-15 -4.5480911623e-16
 758 3.0018539718e-10 3.4009483965e-12 -1.7366810503e-11 1.1530239364e-14 1.6673768475e-14 5.7761892636e-15 -4.5038866766e-16
 759 3.0118922809e-10 3.3651588843e-12 -1.7316201699e-11 1.1546996569e-14 1.6592208499e-14 5.7680880032e-15 -4.4593947833e-16
 760 3.0218427468e-10 3.3293523839e-12 -1.7260855563e-11 1.1563819648e-14 1.6511133137e-14 5.7597753498e-15 -4.4146218433e-16
 761 3.0317017545e-10 3.2935426739e-12 -1.7200811697e-11 1.1580705190e-14 1.6430540524e-14 5.7512507991e-15 -4.3695742913e-16
 762 3.0414656572e-10 3.2577436693e-12 -1.7136110398e-11 1.1597649745e-14 1.6350428722e-14 5.7425138514e-15 -4.3242586354e-16
 763 3.0511307769e-10 3.2219694229e-12 -1.7066792656e-11 1.1614649821e-14 1.6270795718e-14 5.7335640105e-15 -4.2786814580e-16
 764 3.0606934039e-10 3.1862341249e-12 -1.6992900163e-11 1.1631701885e-14 1.6191639423e-14 5.7244007847e-15 -4.2328494157e-16
 765 3.0701497967e-10 3.1505521037e-12 -1.6914475312e-11 1.1648802366e-14 1.6112957678e-14 5.7150236860e-15 -4.1867692395e-16
 766 3.0794961820e-10 3.1149378264e-12 -1.6831561199e-11 1.1665947648e-14 1.6034748245e-14 5.7054322307e-15 -4.1404477354e-16
 767 3.0887287548e-10 3.0794058990e-12 -1.6744201628e-11 1.1683134077e-14 1.5957008812e-14 5.6956259391e-15 -4.0938917842e-16
 768 3.0978436779e-10 3.0439710670e-12 -1.6652441112e-11 1.1700357955e-14 1.5879736993e-14 5.6856043357e-15 -4.0471083418e-16
 769 3.1068370821e-10 3.0086482159e-12 -1.6556324875e-11 1.1717615545e-14 1.5802930324e-14 5.6753669492e-15 -4.0001044399e-16
 770 3.1157050659e-10 2.9734523712e-12 -1.6455898856e-11 1.1734903067e-14 1.5726586265e-14 5.6649133123e-15 -3.9528871858e-16
 771 3.1244436956e-10 2.9383986996e-12 -1.6351209712e-11 1.1752216700e-14 1.5650702202e-14 5.6542429620e-15 -3.9054637626e-16
 772 3.1330490051e-10 2.9035025087e-12 -1.6242304817e-11 1.1769552581e-14 1.5575275441e-14 5.6433554395e-15 -3.8578414298e-16
 773 3.1415169960e-10 2.8687792479e-12 -1.6129232269e-11 1.1786906805e-14 1.5500303214e-14 5.6322502902e-15 -3.8100275232e-16
 774 3.1498436369e-10 2.8342445085e-12 -1.6012040891e-11 1.1804275425e-14 1.5425782672e-14 5.6209270638e-15 -3.7620294555e-16
 775 3.1580248642e-10 2.7999140244e-12 -1.5890780233e-11 1.1821654451e-14 1.5351710892e-14 5.6093853143e-15 -3.7138547160e-16
 776 3.1660565812e-10 2.7658036725e-12 -1.5765500572e-11 1.1839039851e-14 1.5278084871e-14 5.5976245998e-15 -3.6655108716e-16
 777 3.1739346586e-10 2.7319294730e-12 -1.5636252922e-11 1.1856427551e-14 1.5204901527e-14 5.5856444830e-15 -3.6170055661e-16
 778 3.1816549339e-10 2.6983075899e-12 -1.5503089030e-11 1.1873813434e-14 1.5132157701e-14 5.5734445308e-15 -3.5683465214e-16
 779 3.1892132118e-10 2.6649543314e-12 -1.5366061378e-11 1.1891193340e-14 1.5059850153e-14 5.5610243143e-15 -3.5195415371e-16
 780 3.1966052636e-10 2.6318861505e-12 -1.5225223192e-11 1.1908563067e-14 1.4987975567e-14 5.5483834092e-15 -3.4705984909e-16
 781 3.2038268276e-10 2.5991196452e-12 -1.5080628438e-11 1.1925918368e-14 1.4916530543e-14 5.5355213955e-15 -3.4215253391e-16
 782 3.2108736085e-10 2.5666715591e-12 -1.4932331829e-11 1.1943254954e-14 1.4845511605e-14 5.5224378576e-15 -3.3723301162e-16
 783 3.2177412778e-10 2.5345587819e-12 -1.4780388824e-11 1.1960568492e-14 1.4774915195e-14 5.5091323844e-15 -3.3230209361e-16
 784 3.2244254734e-10 2.5027983494e-12 -1.4624855635e-11 1.1977854608e-14 1.4704737673e-14 5.4956045692e-15 -3.2736059913e-16
 785 3.2309217995e-10 2.4714074445e-12 -1.4465789223e-11 1.1995108880e-14 1.4634975322e-14 5.4818540099e-15 -3.2240935541e-16
 786 3.2372258267e-10 2.4404033974e-12 -1.4303247309e-11 1.2012326845e-14 1.4565624339e-14 5.4678803086e-15 -3.1744919761e-16
 787 3.2433330918e-10 2.4098036859e-12 -1.4137288369e-11 1.2029503997e-14 1.4496680844e-14 5.4536830722e-15 -3.1248096887e-16
 788 3.2492390974e-10 2.3796259360e-12 -1.3967971640e-11 1.2046635783e-14 1.4428140872e-14 5.4392619121e-15 -3.0750552036e-16
 789 3.2549393125e-10 2.3498879223e-12 -1.3795357123e-11 1.2063717608e-14 1.4360000378e-14 5.4246164442e-15 -3.0252371127e-16
 790 3.2604291717e-10 2.3206075685e-12 -1.3619505585e-11 1.2080744832e-14 1.4292255232e-14 5.4097462889e-15 -2.9753640885e-16
 791 3.2657040756e-10 2.2918029477e-12 -1.3440478560e-11 1.2097712770e-14 1.4224901223e-14 5.3946510714e-15 -2.9254448842e-16
 792 3.2707593904e-10 2.2634922827e-12 -1.3258338354e-11 1.2114616693e-14 1.4157934058e-14 5.3793304213e-15 -2.8754883341e-16
 793 3.2755904479e-10 2.2356939470e-12 -1.3073148047e-11 1.2131451827e-14 1.4091349358e-14 5.3637839731e-15 -2.8255033537e-16
 794 3.2801925454e-10 2.2084264646e-12 -1.2884971493e-11 1.2148213354e-14 1.4025142662e-14 5.3480113656e-15 -2.7754989404e-16
 795 3.2845609458e-10 2.1817085108e-12 -1.2693873326e-11 1.2164896410e-14 1.3959309424e-14 5.3320122428e-15 -2.7254841728e-16
 796 3.2886915764e-10 2.1555567582e-12 -1.2499920154e-11 1.2181496436e-14 1.3893845602e-14 5.3157864774e-15 -2.6754674895e-16
 797 3.2925831412e-10 2.1299793714e-12 -1.2303184165e-11 1.2198010243e-14 1.3828749431e-14 5.2993348504e-15 -2.6254545062e-16
 798 3.2962350474e-10 2.1049823936e-12 -1.2103739590e-11 1.2214434965e-14 1.3764019681e-14 5.2826583843e-15 -2.5754501591e-16
 799 3.2996467097e-10 2.0805718908e-12 -1.1901661522e-11 1.2230767715e-14 1.3699655072e-14 5.2657581199e-15 -2.5254594229e-16
 800 3.3028175501e-10 2.0567539513e-12 -1.1697025918e-11 1.2247005579e-14 1.3635654275e-14 5.2486351167e-15 -2.4754873117e-16
 801 3.3057469979e-10 2.0335346861e-12 -1.1489909603e-11 1.2263145618e-14 1.3572015910e-14 5.2312904526e-15 -2.4255388785e-16
 802 3.3084344903e-10 2.0109202284e-12 -1.1280390269e-11 1.2279184871e-14 1.3508738547e-14 5.2137252239e-15 -2.3756192160e-16
 803 3.3108794716e-10 1.9889167345e-12 -1.1068546482e-11 1.2295120350e-14 1.3445820706e-14 5.1959405456e-15 -2.3257334558e-16
 804 3.3130813942e-10 1.9675303828e-12 -1.0854457683e-11 1.2310949044e-14 1.3383260854e-14 5.1779375516e-15 -2.2758867694e-16
 805 3.3150397175e-10 1.9467673747e-12 -1.0638204191e-11 1.2326667916e-14 1.3321057411e-14 5.1597173942e-15 -2.2260843678e-16
 806 3.3167539091e-10 1.9266339339e-12 -1.0419867205e-11 1.2342273904e-14 1.3259208741e-14 5.1412812448e-15 -2.1763315016e-16
 807 3.3182234439e-10 1.9071363071e-12 -1.0199528807e-11 1.2357763924e-14 1.3197713162e-14 5.1226302934e-15 -2.1266334613e-16
 808 3.3194478047e-10 1.8882807636e-12 -9.9772719675e-12 1.2373134863e-14 1.3136568935e-14 5.1037657493e-15 -2.0769955773e-16
 809 3.3204264821e-10 1.8700735955e-12 -9.7531805437e-12 1.2388383586e-14 1.3075774274e-14 5.0846888404e-15 -2.0274232202e-16
 810 3.3211589744e-10 1.8525211174e-12 -9.5273392860e-12 1.2403506930e-14 1.3015327338e-14 5.0654008140e-15 -1.9779218004e-16
 811 3.3216447877e-10 1.8356296671e-12 -9.2998338391e-12 1.2418501711e-14 1.2955226235e-14 5.0459029362e-15 -1.9284967689e-16
 812 3.3218834361e-10 1.8194056048e-12 -9.0707507452e-12 1.2433364715e-14 1.2895469020e-14 5.0261964927e-15 -1.8791536168e-16
 813 3.3218744415e-10 1.8038553140e-12 -8.8401774465e-12 1.2448092705e-14 1.2836053697e-14 5.0062827880e-15 -1.8298978757e-16
 814 3.3216173337e-10 1.7889852006e-12 -8.6082022887e-12 1.2462682420e-14 1.2776978215e-14 4.9861631462e-15 -1.7807351179e-16
 815 3.3211116507e-10 1.7748016939e-12 -8.3749145231e-12 1.2477130571e-14 1.2718240471e-14 4.9658389107e-15 -1.7316709561e-16
 816 3.3203569383e-10 1.7613112456e-12 -8.1404043095e-12 1.2491433845e-14 1.2659838309e-14 4.9453114444e-15 -1.6827110440e-16
 817 3.3193527504e-10 1.7485203309e-12 -7.9047627193e-12 1.2505588902e-14 1.2601769520e-14 4.9245821296e-15 -1.6338610761e-16
 818 3.3180986490e-10 1.7364354475e-12 -7.6680817381e-12 1.2519592377e-14 1.2544031841e-14 4.9036523682e-15 -1.5851267878e-16
 819 3.3165942043e-10 1.7250631164e-12 -7.4304542685e-12 1.2533440881e-14 1.2486622954e-14 4.8825235818e-15 -1.5365139558e-16
 820 3.3148389946e-10 1.7144098816e-12 -7.1919741329e-12 1.2547130995e-14 1.2429540489e-14 4.8611972117e-15 -1.4880283976e-16
 821 3.3128326063e-10 1.7044823102e-12 -6.9527360764e-12 1.2560659279e-14 1.2372782020e-14 4.8396747187e-15 -1.4396759725e-16
 822 3.3105746343e-10 1.6952869922e-12 -6.7128357693e-12 1.2574022263e-14 1.2316345068e-14 4.8179575838e-15 -1.3914625807e-16
 823 3.3080646815e-10 1.6868305409e-12 -6.4723698102e-12 1.2587216453e-14 1.2260227099e-14 4.7960473075e-15 -1.3433941643e-16
 824 3.3053023592e-10 1.6791195928e-12 -6.2314357288e-12 1.2600238328e-14 1.2204425523e-14 4.7739454107e-15 -1.2954767068e-16
 825 3.3022872870e-10 1.6721608073e-12 -5.9901319883e-12 1.2613084342e-14 1.2148937697e-14 4.7516534338e-15 -1.2477162335e-16
 826 3.2990190931e-10 1.6659608674e-12 -5.7485579887e-12 1.2625750921e-14 1.2093760921e-14 4.7291729376e-15 -1.2001188114e-16
 827 3.2954974139e-10 1.6605264789e-12 -5.5068140694e-12 1.2638234465e-14 1.2038892441e-14 4.7065055030e-15 -1.1526905496e-16
 828 3.2917218943e-10 1.6558643713e-12 -5.2650015118e-12 1.2650531350e-14 1.1984329446e-14 4.6836527311e-15 -1.1054375991e-16
 829 3.2876921877e-10 1.6519812971e-12 -5.0232225423e-12 1.2662637922e-14 1.1930069069e-14 4.6606162430e-15 -1.0583661532e-16
 830 3.2834079561e-10 1.6488840321e-12 -4.7815803350e-12 1.2674550502e-14 1.1876108390e-14 4.6373976805e-15 -1.0114824471e-16
 831 3.2788688699e-10 1.6465793756e-12 -4.5401790148e-12 1.2686265385e-14 1.1822444428e-14 4.6139987055e-15 -9.6479275884e-17
 832 3.2740746082e-10 1.6450741501e-12 -4.2991236597e-12 1.2697778839e-14 1.1769074149e-14 4.5904210006e-15 -9.1830340848e-17
 833 3.2690248589e-10 1.6443752017e-12 -4.0585203038e-12 1.2709087104e-14 1.1715994462e-14 4.5666662687e-15 -8.7202075886e-17
 834 3.2637193183e-10 1.6444893998e-12 -3.8184759402e-12 1.2720186394e-14 1.1663202217e-14 4.5427362333e-15 -8.2595121543e-17
 835 3.2581576915e-10 1.6454236373e-12 -3.5790985239e-12 1.2731072896e-14 1.1610694209e-14 4.5186326386e-15 -7.8010122641e-17
 836 3.2523401452e-10 1.6471828085e-12 -3.3404891912e-12 1.2741743334e-14 1.1558467579e-14 4.4943577457e-15 -7.3447633676e-17
 837 3.2462686746e-10 1.6497637045e-12 -3.1027187655e-12 1.2752196670e-14 1.1506521035e-14 4.4699158304e-15 -6.8907833172e-17
 838 3.2399457604e-10 1.6531610115e-12 -2.8658508472e-12 1.2762432432e-14 1.1454853649e-14 4.4453117117e-15 -6.4390804361e-17
 839 3.2333739183e-10 1.6573693226e-12 -2.6299495608e-12 1.2772450154e-14 1.1403464463e-14 4.4205502579e-15 -5.9896629337e-17
 840 3.2265556989e-10 1.6623831375e-12 -2.3950795564e-12 1.2782249374e-14 1.1352352482e-14 4.3956363872e-15 -5.5425389056e-17
 841 3.2194936882e-10 1.6681968624e-12 -2.1613060112e-12 1.2791829637e-14 1.1301516675e-14 4.3705750674e-15 -5.0977163323e-17
 842 3.2121905075e-10 1.6748048093e-12 -1.9286946310e-12 1.2801190492e-14 1.1250955978e-14 4.3453713165e-15 -4.6552030791e-17
 843 3.2046488133e-10 1.6822011962e-12 -1.6973116516e-12 1.2810331494e-14 1.1200669292e-14 4.3200302022e-15 -4.2150068955e-17
 844 3.1968712979e-10 1.6903801461e-12 -1.4672238401e-12 1.2819252204e-14 1.1150655480e-14 4.2945568427e-15 -3.7771354146e-17
 845 3.1888606891e-10 1.6993356874e-12 -1.2384984968e-12 1.2827952186e-14 1.1100913372e-14 4.2689564066e-15 -3.3415961522e-17
 846 3.1806197504e-10 1.7090617531e-12 -1.0112034561e-12 1.2836431013e-14 1.1051441762e-14 4.2432341128e-15 -2.9083965068e-17
 847 3.1721512814e-10 1.7195521807e-12 -7.8540708850e-13 1.2844688260e-14 1.1002239409e-14 4.2173952313e-15 -2.4775437588e-17
 848 3.1634581175e-10 1.7308007117e-12 -5.6117830153e-13 1.2852723509e-14 1.0953305034e-14 4.1914450824e-15 -2.0490450695e-17
 849 3.1545431302e-10 1.7428009913e-12 -3.3858654167e-13 1.2860536349e-14 1.0904637324e-14 4.1653890378e-15 -1.6229074813e-17
 850 3.1454092275e-10 1.7555465686e-12 -1.1770179553e-13 1.2868126372e-14 1.0856234929e-14 4.1392325201e-15 -1.1991379165e-17
 851 3.1360593534e-10 1.7690308953e-12 1.0140540855e-13 1.2875493176e-14 1.0808096464e-14 4.1129810033e-15 -7.7774317723e-18
