# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 656 2.3953406256e-10 4.6845824003e-12 -3.1860920411e-12 0.0000000000e+00 2.8600794278e-14 4.8661942860e-15 -6.6715553251e-16
 657 2.3907931940e-10 4.7094549863e-12 -3.4069040283e-12 0.0000000000e+00 2.8441494390e-14 4.8917363329e-15 -6.6829495365e-16
 658 2.3864887035e-10 4.7336731062e-12 -3.6293565085e-12 0.0000000000e+00 2.8283325734e-14 4.9170482434e-15 -6.6934400057e-16
 659 2.3824291158e-10 4.7572261792e-12 -3.8533522513e-12 0.0000000000e+00 2.8126278754e-14 4.9421252965e-15 -6.7030371623e-16
 660 2.3786163931e-10 4.7801035555e-12 -4.0787927819e-12 0.0000000000e+00 2.7970343615e-14 4.9669627385e-15 -6.7117516373e-16
 661 2.3750524984e-10 4.8022945166e-12 -4.3055783769e-12 0.0000000000e+00 2.7815510196e-14 4.9915557830e-15 -6.7195942636e-16
 662 2.3717393949e-10 4.8237882747e-12 -4.5336080590e-12 0.0000000000e+00 2.7661768091e-14 5.0158996106e-15 -6.7265760771e-16
 663 2.3686790465e-10 4.8445739730e-12 -4.7627795925e-12 0.0000000000e+00 2.7509106609e-14 5.0399893688e-15 -6.7327083174e-16
 664 2.3658734175e-10 4.8646406848e-12 -4.9929894787e-12 0.0000000000e+00 2.7357514772e-14 5.0638201721e-15 -6.7380024288e-16
 665 2.3633244725e-10 4.8839774142e-12 -5.2241329509e-12 0.0000000000e+00 2.7206981314e-14 5.0873871019e-15 -6.7424700610e-16
 666 2.3610341767e-10 4.9025730951e-12 -5.4561039695e-12 0.0000000000e+00 2.7057494677e-14 5.1106852063e-15 -6.7461230700e-16
 667 2.3590044956e-10 4.9204165916e-12 -5.6887952178e-12 0.0000000000e+00 2.6909043013e-14 5.1337094999e-15 -6.7489735190e-16
 668 2.3572373949e-10 4.9374966975e-12 -5.9220980969e-12 0.0000000000e+00 2.6761614182e-14 5.1564549641e-15 -6.7510336793e-16
 669 2.3557348409e-10 4.9538021363e-12 -6.1559027208e-12 0.0000000000e+00 2.6615195748e-14 5.1789165465e-15 -6.7523160311e-16
 670 2.3544987998e-10 4.9693215608e-12 -6.3900979121e-12 0.0000000000e+00 2.6469774983e-14 5.2010891613e-15 -6.7528332643e-16
 671 2.3535312383e-10 4.9840435531e-12 -6.6245711966e-12 0.0000000000e+00 2.6325338859e-14 5.2229676889e-15 -6.7525982792e-16
 672 2.3528341234e-10 4.9979566245e-12 -6.8592087995e-12 0.0000000000e+00 2.6181874052e-14 5.2445469758e-15 -6.7516241879e-16
 673 2.3524094220e-10 5.0110492150e-12 -7.0938956396e-12 0.0000000000e+00 2.6039366938e-14 5.2658218347e-15 -6.7499243146e-16
 674 2.3522591013e-10 5.0233096934e-12 -7.3285153252e-12 0.0000000000e+00 2.5897803594e-14 5.2867870442e-15 -6.7475121966e-16
 675 2.3523851288e-10 5.0347263571e-12 -7.5629501494e-12 0.0000000000e+00 2.5757169793e-14 5.3074373491e-15 -6.7444015855e-16
 676 2.3527887999e-10 5.0452896828e-12 -7.7970884173e-12 0.0000000000e+00 2.5617453004e-14 5.3277680338e-15 -6.7406046116e-16
 677 2.3534687065e-10 5.0549991342e-12 -8.0308466121e-12 0.0000000000e+00 2.5478648437e-14 5.3477766587e-15 -6.7361262343e-16
 678 2.3544227250e-10 5.0638565007e-12 -8.2641476982e-12 0.0000000000e+00 2.5340753125e-14 5.3674613616e-15 -6.7309696741e-16
 679 2.3556486837e-10 5.0718636603e-12 -8.4969138285e-12 0.0000000000e+00 2.5203763934e-14 5.3868202865e-15 -6.7251382378e-16
 680 2.3571443628e-10 5.0790225800e-12 -8.7290663423e-12 0.0000000000e+00 2.5067677568e-14 5.4058515842e-15 -6.7186353189e-16
 681 2.3589074940e-10 5.0853353159e-12 -8.9605257622e-12 0.0000000000e+00 2.4932490563e-14 5.4245534122e-15 -6.7114643983e-16
 682 2.3609357606e-10 5.0908040139e-12 -9.1912117910e-12 0.0000000000e+00 2.4798199289e-14 5.4429239345e-15 -6.7036290441e-16
 683 2.3632267972e-10 5.0954309099e-12 -9.4210433095e-12 0.0000000000e+00 2.4664799947e-14 5.4609613221e-15 -6.6951329126e-16
 684 2.3657781891e-10 5.0992183305e-12 -9.6499383730e-12 0.0000000000e+00 2.4532288570e-14 5.4786637527e-15 -6.6859797482e-16
 685 2.3685874728e-10 5.1021686929e-12 -9.8778142088e-12 0.0000000000e+00 2.4400661023e-14 5.4960294109e-15 -6.6761733840e-16
 686 2.3716521351e-10 5.1042845059e-12 -1.0104587214e-11 0.0000000000e+00 2.4269912998e-14 5.5130564883e-15 -6.6657177420e-16
 687 2.3749696134e-10 5.1055683699e-12 -1.0330172950e-11 0.0000000000e+00 2.4140040018e-14 5.5297431835e-15 -6.6546168337e-16
 688 2.3785372952e-10 5.1060229774e-12 -1.0554486145e-11 0.0000000000e+00 2.4011037434e-14 5.5460877021e-15 -6.6428747604e-16
 689 2.3823525180e-10 5.1056511137e-12 -1.0777440686e-11 0.0000000000e+00 2.3882900424e-14 5.5620882570e-15 -6.6304957134e-16
 690 2.3864125693e-10 5.1044556568e-12 -1.0998949616e-11 0.0000000000e+00 2.3755623993e-14 5.5777430682e-15 -6.6174839747e-16
 691 2.3907146859e-10 5.1024395780e-12 -1.1218925137e-11 0.0000000000e+00 2.3629202971e-14 5.5930503629e-15 -6.6038439169e-16
 692 2.3952560540e-10 5.0996059426e-12 -1.1437278601e-11 0.0000000000e+00 2.3503632015e-14 5.6080083756e-15 -6.5895800040e-16
 693 2.4000338091e-10 5.0959579100e-12 -1.1653920508e-11 0.0000000000e+00 2.3378905602e-14 5.6226153483e-15 -6.5746967918e-16
 694 2.4050450357e-10 5.0914987340e-12 -1.1868760507e-11 0.0000000000e+00 2.3255018038e-14 5.6368695303e-15 -6.5591989277e-16
 695 2.4102867668e-10 5.0862317637e-12 -1.2081707390e-11 0.0000000000e+00 2.3131963447e-14 5.6507691785e-15 -6.5430911519e-16
 696 2.4157559844e-10 5.0801604433e-12 -1.2292669090e-11 0.0000000000e+00 2.3009735776e-14 5.6643125573e-15 -6.5263782970e-16
 697 2.4214496183e-10 5.0732883131e-12 -1.2501552677e-11 0.0000000000e+00 2.2888328794e-14 5.6774979388e-15 -6.5090652890e-16
 698 2.4273645469e-10 5.0656190093e-12 -1.2708264357e-11 0.0000000000e+00 2.2767736090e-14 5.6903236025e-15 -6.4911571471e-16
 699 2.4334975962e-10 5.0571562650e-12 -1.2912709469e-11 0.0000000000e+00 2.2647951070e-14 5.7027878360e-15 -6.4726589846e-16
 700 2.4398455403e-10 5.0479039101e-12 -1.3114792481e-11 0.0000000000e+00 2.2528966963e-14 5.7148889345e-15 -6.4535760090e-16
 701 2.4464051004e-10 5.0378658720e-12 -1.3314416988e-11 0.0000000000e+00 2.2410776810e-14 5.7266252009e-15 -6.4339135223e-16
 702 2.4531729453e-10 5.0270461762e-12 -1.3511485708e-11 0.0000000000e+00 2.2293373475e-14 5.7379949464e-15 -6.4136769214e-16
 703 2.4601456909e-10 5.0154489460e-12 -1.3705900482e-11 0.0000000000e+00 2.2176749633e-14 5.7489964898e-15 -6.3928716990e-16
 704 2.4673198998e-10 5.0030784037e-12 -1.3897562267e-11 0.0000000000e+00 2.2060897777e-14 5.7596281581e-15 -6.3715034430e-16
 705 2.4746920816e-10 4.9899388705e-12 -1.4086371137e-11 0.0000000000e+00 2.1945810214e-14 5.7698882864e-15 -6.3495778376e-16
 706 2.4822586922e-10 4.9760347671e-12 -1.4272226279e-11 0.0000000000e+00 2.1831479064e-14 5.7797752180e-15 -6.3271006637e-16
 707 2.4900161337e-10 4.9613706142e-12 -1.4455025988e-11 0.0000000000e+00 2.1717896261e-14 5.7892873042e-15 -6.3040777987e-16
 708 2.4979607546e-10 4.9459510327e-12 -1.4634667668e-11 0.0000000000e+00 2.1605053552e-14 5.7984229047e-15 -6.2805152174e-16
 709 2.5060888490e-10 4.9297807441e-12 -1.4811047826e-11 0.0000000000e+00 2.1492942491e-14 5.8071803877e-15 -6.2564189921e-16
 710 2.5143966567e-10 4.9128645712e-12 -1.4984062070e-11 0.0000000000e+00 2.1381554448e-14 5.8155581295e-15 -6.2317952933e-16
 711 2.5228803631e-10 4.8952074381e-12 -1.5153605108e-11 0.0000000000e+00 2.1270880598e-14 5.8235545151e-15 -6.2066503895e-16
 712 2.5315360988e-10 4.8768143709e-12 -1.5319570742e-11 0.0000000000e+00 2.1160911928e-14 5.8311679377e-15 -6.1809906481e-16
 713 2.5403599394e-10 4.8576904982e-12 -1.5481851868e-11 0.0000000000e+00 2.1051639231e-14 5.8383967994e-15 -6.1548225357e-16
 714 2.5493479053e-10 4.8378410511e-12 -1.5640340472e-11 0.0000000000e+00 2.0943053110e-14 5.8452395108e-15 -6.1281526180e-16
 715 2.5584959618e-10 4.8172713639e-12 -1.5794927626e-11 0.0000000000e+00 2.0835143970e-14 5.8516944911e-15 -6.1009875610e-16
 716 2.5677999626e-10 4.7959879330e-12 -1.5945516885e-11 0.0000000000e+00 2.0727903336e-14 5.8577608535e-15 -6.0733335197e-16
 717 2.5772554817e-10 4.7740016169e-12 -1.6092064766e-11 0.0000000000e+00 2.0621327796e-14 5.8634404752e-15 -6.0451942927e-16
 718 2.5868579778e-10 4.7513245018e-12 -1.6234541088e-11 0.0000000000e+00 2.0515415136e-14 5.8687359696e-15 -6.0165731315e-16
 719 2.5966028499e-10 4.7279688503e-12 -1.6372915649e-11 0.0000000000e+00 2.0410163030e-14 5.8736500054e-15 -5.9874733472e-16
 720 2.6064854365e-10 4.7039471017e-12 -1.6507158223e-11 0.0000000000e+00 2.0305569047e-14 5.8781853061e-15 -5.9578983119e-16
 721 2.6165010161e-10 4.6792718724e-12 -1.6637238565e-11 0.0000000000e+00 2.0201630641e-14 5.8823446512e-15 -5.9278514578e-16
 722 2.6266448064e-10 4.6539559573e-12 -1.6763126409e-11 0.0000000000e+00 2.0098345160e-14 5.8861308757e-15 -5.8973362782e-16
 723 2.6369119642e-10 4.6280123296e-12 -1.6884791467e-11 0.0000000000e+00 1.9995709841e-14 5.8895468706e-15 -5.8663563277e-16
 724 2.6472975855e-10 4.6014541422e-12 -1.7002203433e-11 0.0000000000e+00 1.9893721807e-14 5.8925955831e-15 -5.8349152219e-16
 725 2.6577967049e-10 4.5742947277e-12 -1.7115331981e-11 0.0000000000e+00 1.9792378073e-14 5.8952800168e-15 -5.8030166380e-16
 726 2.6684042957e-10 4.5465475997e-12 -1.7224146764e-11 0.0000000000e+00 1.9691675540e-14 5.8976032318e-15 -5.7706643152e-16
 727 2.6791152692e-10 4.5182264527e-12 -1.7328617416e-11 0.0000000000e+00 1.9591610995e-14 5.8995683452e-15 -5.7378620546e-16
 728 2.6899244750e-10 4.4893451635e-12 -1.7428713554e-11 0.0000000000e+00 1.9492181116e-14 5.9011785311e-15 -5.7046137193e-16
 729 2.7008267007e-10 4.4599177916e-12 -1.7524404774e-11 0.0000000000e+00 1.9393382463e-14 5.9024370209e-15 -5.6709232353e-16
 730 2.7118166712e-10 4.4299585795e-12 -1.7615660656e-11 0.0000000000e+00 1.9295211485e-14 5.9033471035e-15 -5.6367945911e-16
 731 2.7228890493e-10 4.3994819537e-12 -1.7702450760e-11 0.0000000000e+00 1.9197664515e-14 5.9039121254e-15 -5.6022318381e-16
 732 2.7340384346e-10 4.3685025256e-12 -1.7784744629e-11 0.0000000000e+00 1.9100737770e-14 5.9041354912e-15 -5.5672390908e-16
 733 2.7452593639e-10 4.3370350914e-12 -1.7862511789e-11 0.0000000000e+00 1.9004427354e-14 5.9040206637e-15 -5.5318205274e-16
 734 2.7565463107e-10 4.3050946336e-12 -1.7935721750e-11 0.0000000000e+00 1.8908729252e-14 5.9035711638e-15 -5.4959803894e-16
 735 2.7678936853e-10 4.2726963211e-12 -1.8004344002e-11 0.0000000000e+00 1.8813639335e-14 5.9027905712e-15 -5.4597229824e-16
 736 2.7792958339e-10 4.2398555100e-12 -1.8068348021e-11 0.0000000000e+00 1.8719153354e-14 5.9016825245e-15 -5.4230526759e-16
 737 2.7907470392e-10 4.2065877442e-12 -1.8127703268e-11 0.0000000000e+00 1.8625266945e-14 5.9002507212e-15 -5.3859739038e-16
 738 2.8022415197e-10 4.1729087563e-12 -1.8182379184e-11 0.0000000000e+00 1.8531975625e-14 5.8984989180e-15 -5.3484911645e-16
 739 2.8137734296e-10 4.1388344681e-12 -1.8232345199e-11 0.0000000000e+00 1.8439274792e-14 5.8964309313e-15 -5.3106090214e-16
 740 2.8253368584e-10 4.1043809910e-12 -1.8277570726e-11 0.0000000000e+00 1.8347159726e-14 5.8940506370e-15 -5.2723321025e-16
 741 2.8369258312e-10 4.0695646271e-12 -1.8318025161e-11 0.0000000000e+00 1.8255625585e-14 5.8913619710e-15 -5.2336651015e-16
 742 2.8485343076e-10 4.0344018696e-12 -1.8353677888e-11 0.0000000000e+00 1.8164667409e-14 5.8883689294e-15 -5.1946127772e-16
 743 2.8601561826e-10 3.9989094034e-12 -1.8384498276e-11 0.0000000000e+00 1.8074280117e-14 5.8850755685e-15 -5.1551799542e-16
 744 2.8717852854e-10 3.9631041061e-12 -1.8410455681e-11 0.0000000000e+00 1.7984458507e-14 5.8814860053e-15 -5.1153715232e-16
 745 2.8834153798e-10 3.9270030482e-12 -1.8431519442e-11 0.0000000000e+00 1.7895197255e-14 5.8776044176e-15 -5.0751924408e-16
 746 2.8950401635e-10 3.8906234940e-12 -1.8447658889e-11 0.0000000000e+00 1.7806490914e-14 5.8734350442e-15 -5.0346477303e-16
 747 2.9066532683e-10 3.8539829022e-12 -1.8458843335e-11 0.0000000000e+00 1.7718333917e-14 5.8689821851e-15 -4.9937424813e-16
 748 2.9182482597e-10 3.8170989268e-12 -1.8465042083e-11 0.0000000000e+00 1.7630720571e-14 5.8642502018e-15 -4.9524818503e-16
 749 2.9298186368e-10 3.7799894172e-12 -1.8466224421e-11 0.0000000000e+00 1.7543645061e-14 5.8592435175e-15 -4.9108710612e-16
 750 2.9413578317e-10 3.7426724195e-12 -1.8462359628e-11 0.0000000000e+00 1.7457101447e-14 5.8539666172e-15 -4.8689154049e-16
 751 2.9528592099e-10 3.7051661766e-12 -1.8453416969e-11 0.0000000000e+00 1.7371083666e-14 5.8484240482e-15 -4.8266202399e-16
 752 2.9643160694e-10 3.6674891292e-12 -1.8439365697e-11 0.0000000000e+00 1.7285585528e-14 5.8426204200e-15 -4.7839909924e-16
 753 2.9757216412e-10 3.6296599164e-12 -1.8420175056e-11 0.0000000000e+00 1.7200600718e-14 5.8365604047e-15 -4.7410331568e-16
 754 2.9870690883e-10 3.5916973762e-12 -1.8395814276e-11 0.0000000000e+00 1.7116122796e-14 5.8302487371e-15 -4.6977522957e-16
 755 2.9983515061e-10 3.5536205463e-12 -1.8366252578e-11 0.0000000000e+00 1.7032145194e-14 5.8236902151e-15 -4.6541540400e-16
 756 3.0095624585e-10 3.5154478122e-12 -1.8331470486e-11 0.0000000000e+00 1.6948662089e-14 5.8168887095e-15 -4.6102442520e-16
 757 3.0206975976e-10 3.4771943314e-12 -1.8291494000e-11 0.0000000000e+00 1.6865671035e-14 5.8098441718e-15 -4.5660295169e-16
 758 3.0317530748e-10 3.4388745607e-12 -1.8246361080e-11 0.0000000000e+00 1.6783170380e-14 5.8025555692e-15 -4.5215166612e-16
 759 3.0427250073e-10 3.4005031050e-12 -1.8196110402e-11 0.0000000000e+00 1.6701158399e-14 5.7950218695e-15 -4.4767125911e-16
 760 3.0536094773e-10 3.3620947174e-12 -1.8140781355e-11 0.0000000000e+00 1.6619633294e-14 5.7872420412e-15 -4.4316242928e-16
 761 3.0644025325e-10 3.3236642998e-12 -1.8080414043e-11 0.0000000000e+00 1.6538593193e-14 5.7792150537e-15 -4.3862588329e-16
 762 3.0751001859e-10 3.2852269035e-12 -1.8015049295e-11 0.0000000000e+00 1.6458036152e-14 5.7709398769e-15 -4.3406233584e-16
 763 3.0856984153e-10 3.2467977296e-12 -1.7944728659e-11 0.0000000000e+00 1.6377960148e-14 5.7624154818e-15 -4.2947250971e-16
 764 3.0961931639e-10 3.2083921295e-12 -1.7869494410e-11 0.0000000000e+00 1.6298363089e-14 5.7536408397e-15 -4.2485713582e-16
 765 3.1065803394e-10 3.1700256054e-12 -1.7789389551e-11 0.0000000000e+00 1.6219242804e-14 5.7446149232e-15 -4.2021695318e-16
 766 3.1168558146e-10 3.1317138105e-12 -1.7704457816e-11 0.0000000000e+00 1.6140597049e-14 5.7353367053e-15 -4.1555270899e-16
 767 3.1270154266e-10 3.0934725499e-12 -1.7614743672e-11 0.0000000000e+00 1.6062423503e-14 5.7258051599e-15 -4.1086515863e-16
 768 3.1370549773e-10 3.0553177809e-12 -1.7520292323e-11 0.0000000000e+00 1.5984719769e-14 5.7160192618e-15 -4.0615506568e-16
 769 3.1469702332e-10 3.0172656133e-12 -1.7421149711e-11 0.0000000000e+00 1.5907483377e-14 5.7059779867e-15 -4.0142320198e-16
 770 3.1567569248e-10 2.9793323102e-12 -1.7317362520e-11 0.0000000000e+00 1.5830711776e-14 5.6956803110e-15 -3.9667034763e-16
 771 3.1664107471e-10 2.9415342883e-12 -1.7208978179e-11 0.0000000000e+00 1.5754402341e-14 5.6851252119e-15 -3.9189729102e-16
 772 3.1759273591e-10 2.9038881182e-12 -1.7096044862e-11 0.0000000000e+00 1.5678552369e-14 5.6743116676e-15 -3.8710482886e-16
 773 3.1853023839e-10 2.8664105252e-12 -1.6978611496e-11 0.0000000000e+00 1.5603159079e-14 5.6632386571e-15 -3.8229376621e-16
 774 3.1945314085e-10 2.8291183897e-12 -1.6856727755e-11 0.0000000000e+00 1.5528219614e-14 5.6519051605e-15 -3.7746491649e-16
 775 3.2036099838e-10 2.7920287475e-12 -1.6730444074e-11 0.0000000000e+00 1.5453731037e-14 5.6403101585e-15 -3.7261910153e-16
 776 3.2125336243e-10 2.7551587905e-12 -1.6599811641e-11 0.0000000000e+00 1.5379690334e-14 5.6284526329e-15 -3.6775715158e-16
 777 3.2212978082e-10 2.7185258669e-12 -1.6464882406e-11 0.0000000000e+00 1.5306094411e-14 5.6163315664e-15 -3.6287990535e-16
 778 3.2298979770e-10 2.6821474819e-12 -1.6325709083e-11 0.0000000000e+00 1.5232940095e-14 5.6039459427e-15 -3.5798821002e-16
 779 3.2383295358e-10 2.6460412983e-12 -1.6182345150e-11 0.0000000000e+00 1.5160224136e-14 5.5912947462e-15 -3.5308292127e-16
 780 3.2465878530e-10 2.6102251366e-12 -1.6034844853e-11 0.0000000000e+00 1.5087943202e-14 5.5783769627e-15 -3.4816490332e-16
 781 3.2546682600e-10 2.5747169758e-12 -1.5883263212e-11 0.0000000000e+00 1.5016093880e-14 5.5651915785e-15 -3.4323502894e-16
 782 3.2625660514e-10 2.5395349535e-12 -1.5727656018e-11 0.0000000000e+00 1.4944672680e-14 5.5517375813e-15 -3.3829417949e-16
 783 3.2702764848e-10 2.5046973670e-12 -1.5568079838e-11 0.0000000000e+00 1.4873676029e-14 5.5380139596e-15 -3.3334324494e-16
 784 3.2777947805e-10 2.4702226730e-12 -1.5404592020e-11 0.0000000000e+00 1.4803100273e-14 5.5240197029e-15 -3.2838312389e-16
 785 3.2851161218e-10 2.4361294888e-12 -1.5237250693e-11 0.0000000000e+00 1.4732941679e-14 5.5097538018e-15 -3.2341472360e-16
 786 3.2922356543e-10 2.4024365924e-12 -1.5066114770e-11 0.0000000000e+00 1.4663196429e-14 5.4952152479e-15 -3.1843896004e-16
 787 3.2991484865e-10 2.3691629228e-12 -1.4891243952e-11 0.0000000000e+00 1.4593860626e-14 5.4804030339e-15 -3.1345675788e-16
 788 3.3058496892e-10 2.3363275810e-12 -1.4712698728e-11 0.0000000000e+00 1.4524930290e-14 5.4653161536e-15 -3.0846905053e-16
 789 3.3123342954e-10 2.3039498300e-12 -1.4530540381e-11 0.0000000000e+00 1.4456401357e-14 5.4499536018e-15 -3.0347678016e-16
 790 3.3185973004e-10 2.2720490955e-12 -1.4344830990e-11 0.0000000000e+00 1.4388269682e-14 5.4343143743e-15 -2.9848089777e-16
 791 3.3246336617e-10 2.2406449663e-12 -1.4155633428e-11 0.0000000000e+00 1.4320531035e-14 5.4183974682e-15 -2.9348236315e-16
 792 3.3304382989e-10 2.2097571949e-12 -1.3963011373e-11 0.0000000000e+00 1.4253181106e-14 5.4022018817e-15 -2.8848214494e-16
 793 3.3360060931e-10 2.1794056979e-12 -1.3767029303e-11 0.0000000000e+00 1.4186215497e-14 5.3857266140e-15 -2.8348122067e-16
 794 3.3413318875e-10 2.1496105563e-12 -1.3567752503e-11 0.0000000000e+00 1.4119629728e-14 5.3689706654e-15 -2.7848057676e-16
 795 3.3464104871e-10 2.1203920162e-12 -1.3365247067e-11 0.0000000000e+00 1.4053419235e-14 5.3519330376e-15 -2.7348120856e-16
 796 3.3512374049e-10 2.0917682212e-12 -1.3159581672e-11 0.0000000000e+00 1.3987579958e-14 5.3346137437e-15 -2.6848399825e-16
 797 3.3558111174e-10 2.0637483625e-12 -1.2950832935e-11 0.0000000000e+00 1.3922110126e-14 5.3170168600e-15 -2.6348934601e-16
 798 3.3601308506e-10 2.0363394038e-12 -1.2739080159e-11 0.0000000000e+00 1.3857008503e-14 5.2991475304e-15 -2.5849753217e-16
 799 3.3641958367e-10 2.0095483388e-12 -1.2524403575e-11 0.0000000000e+00 1.3792273806e-14 5.2810109611e-15 -2.5350883866e-16
 800 3.3680053148e-10 1.9833821905e-12 -1.2306884344e-11 0.0000000000e+00 1.3727904700e-14 5.2626124211e-15 -2.4852354907e-16
 801 3.3715585303e-10 1.9578480115e-12 -1.2086604559e-11 0.0000000000e+00 1.3663899800e-14 5.2439572419e-15 -2.4354194862e-16
 802 3.3748547353e-10 1.9329528845e-12 -1.1863647246e-11 0.0000000000e+00 1.3600257671e-14 5.2250508182e-15 -2.3856432420e-16
 803 3.3778931885e-10 1.9087039216e-12 -1.1638096374e-11 0.0000000000e+00 1.3536976826e-14 5.2058986081e-15 -2.3359096433e-16
 804 3.3806731552e-10 1.8851082649e-12 -1.1410036852e-11 0.0000000000e+00 1.3474055728e-14 5.1865061327e-15 -2.2862215918e-16
 805 3.3831939076e-10 1.8621730861e-12 -1.1179554532e-11 0.0000000000e+00 1.3411492788e-14 5.1668789770e-15 -2.2365820059e-16
 806 3.3854547243e-10 1.8399055871e-12 -1.0946736215e-11 0.0000000000e+00 1.3349286368e-14 5.1470227898e-15 -2.1869938205e-16
 807 3.3874548911e-10 1.8183129997e-12 -1.0711669653e-11 0.0000000000e+00 1.3287434774e-14 5.1269432839e-15 -2.1374599871e-16
 808 3.3891937002e-10 1.7974025854e-12 -1.0474443551e-11 0.0000000000e+00 1.3225936265e-14 5.1066462363e-15 -2.0879834741e-16
 809 3.3906704508e-10 1.7771816362e-12 -1.0235147572e-11 0.0000000000e+00 1.3164789044e-14 5.0861374885e-15 -2.0385672662e-16
 810 3.3918844491e-10 1.7576574737e-12 -9.9938723365e-12 0.0000000000e+00 1.3103991265e-14 5.0654229465e-15 -1.9892143651e-16
 811 3.3928350080e-10 1.7388374500e-12 -9.7507094293e-12 0.0000000000e+00 1.3043541026e-14 5.0445085813e-15 -1.9399277893e-16
 812 3.3935214474e-10 1.7207289473e-12 -9.5057514007e-12 0.0000000000e+00 1.2983436376e-14 5.0234004289e-15 -1.8907105740e-16
 813 3.3939430943e-10 1.7033393779e-12 -9.2590917694e-12 0.0000000000e+00 1.2923675310e-14 5.0021045905e-15 -1.8415657710e-16
 814 3.3940992825e-10 1.6866761845e-12 -9.0108250262e-12 0.0000000000e+00 1.2864255768e-14 4.9806272328e-15 -1.7924964495e-16
 815 3.3939893530e-10 1.6707468401e-12 -8.7610466365e-12 0.0000000000e+00 1.2805175639e-14 4.9589745881e-15 -1.7435056951e-16
 816 3.3936126540e-10 1.6555588480e-12 -8.5098530435e-12 0.0000000000e+00 1.2746432758e-14 4.9371529547e-15 -1.6945966105e-16
 817 3.3929685404e-10 1.6411197421e-12 -8.2573416712e-12 0.0000000000e+00 1.2688024906e-14 4.9151686968e-15 -1.6457723154e-16
 818 3.3920563747e-10 1.6274370866e-12 -8.0036109274e-12 0.0000000000e+00 1.2629949810e-14 4.8930282450e-15 -1.5970359466e-16
 819 3.3908755263e-10 1.6145184761e-12 -7.7487602069e-12 0.0000000000e+00 1.2572205144e-14 4.8707380962e-15 -1.5483906576e-16
 820 3.3894253719e-10 1.6023715361e-12 -7.4928898940e-12 0.0000000000e+00 1.2514788526e-14 4.8483048141e-15 -1.4998396193e-16
 821 3.3877052955e-10 1.5910039225e-12 -7.2361013663e-12 0.0000000000e+00 1.2457697522e-14 4.8257350293e-15 -1.4513860195e-16
 822 3.3857146885e-10 1.5804233218e-12 -6.9784969967e-12 0.0000000000e+00 1.2400929639e-14 4.8030354394e-15 -1.4030330632e-16
 823 3.3834529493e-10 1.5706374513e-12 -6.7201801575e-12 0.0000000000e+00 1.2344482335e-14 4.7802128093e-15 -1.3547839725e-16
 824 3.3809194839e-10 1.5616540591e-12 -6.4612552225e-12 0.0000000000e+00 1.2288353008e-14 4.7572739714e-15 -1.3066419868e-16
 825 3.3781137056e-10 1.5534809239e-12 -6.2018275708e-12 0.0000000000e+00 1.2232539002e-14 4.7342258259e-15 -1.2586103627e-16
 826 3.3750350353e-10 1.5461258555e-12 -5.9420035889e-12 0.0000000000e+00 1.2177037608e-14 4.7110753407e-15 -1.2106923739e-16
 827 3.3716829011e-10 1.5395966943e-12 -5.6818906748e-12 0.0000000000e+00 1.2121846057e-14 4.6878295520e-15 -1.1628913117e-16
 828 3.3680567388e-10 1.5339013119e-12 -5.4215972399e-12 0.0000000000e+00 1.2066961528e-14 4.6644955640e-15 -1.1152104844e-16
 829 3.3641559917e-10 1.5290476108e-12 -5.1612327129e-12 0.0000000000e+00 1.2012381141e-14 4.6410805497e-15 -1.0676532178e-16
 830 3.3599801105e-10 1.5250435244e-12 -4.9009075423e-12 0.0000000000e+00 1.1958101962e-14 4.6175917507e-15 -1.0202228553e-16
 831 3.3555285538e-10 1.5218970173e-12 -4.6407331997e-12 0.0000000000e+00 1.1904120998e-14 4.5940364775e-15 -9.7292275740e-17
 832 3.3508007876e-10 1.5196160854e-12 -4.3808221826e-12 0.0000000000e+00 1.1850435202e-14 4.5704221098e-15 -9.2575630222e-17
 833 3.3457962857e-10 1.5182087553e-12 -4.1212880176e-12 0.0000000000e+00 1.1797041468e-14 4.5467560965e-15 -8.7872688536e-17
 834 3.3405145294e-10 1.5176830853e-12 -3.8622452632e-12 0.0000000000e+00 1.1743936633e-14 4.5230459561e-15 -8.3183791996e-17
 835 3.3349550081e-10 1.5180471647e-12 -3.6038095129e-12 0.0000000000e+00 1.1691117478e-14 4.4992992768e-15 -7.8509283669e-17
 836 3.3291177241e-10 1.5193068921e-12 -3.3460894394e-12 0.0000000000e+00 1.1638581131e-14 4.4755222455e-15 -7.3849552117e-17
 837 3.3230047193e-10 1.5214592662e-12 -3.0891627688e-12 0.0000000000e+00 1.1586326293e-14 4.4517152066e-15 -6.9205163423e-17
 838 3.3166185751e-10 1.5244989779e-12 -2.8330998926e-12 0.0000000000e+00 1.1534352035e-14 4.4278770263e-15 -6.4576731476e-17
 839 3.3099619105e-10 1.5284206213e-12 -2.5779717906e-12 0.0000000000e+00 1.1482657395e-14 4.4040065562e-15 -5.9964874455e-17
