# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 143 5.4515793383e-10 1.4775282829e-13 -5.9284782009e-12 8.8206832248e-16 4.0077625457e-12 7.3261973204e-13 -4.3967217484e-15
 144 5.4958727032e-10 1.4752489571e-13 -5.9535892069e-12 8.9540455712e-16 3.9284401344e-12 7.2151072522e-13 -4.3162005172e-15
 145 5.5400054636e-10 1.4723461124e-13 -5.9758889923e-12 9.0887142066e-16 3.8510497047e-12 7.1062188180e-13 -4.2397891752e-15
 146 5.5839664323e-10 1.4688257537e-13 -5.9953236081e-12 9.2246942896e-16 3.7755865083e-12 6.9995341744e-13 -4.1672891449e-15
 147 5.6277439765e-10 1.4646947969e-13 -6.0118400884e-12 9.3619908116e-16 3.7020386500e-12 6.8950463371e-13 -4.0984802332e-15
 148 5.6713260082e-10 1.4599610852e-13 -6.0253864847e-12 9.5006085924e-16 3.6303869150e-12 6.7927389540e-13 -4.0331201896e-15
 149 5.7146999746e-10 1.4546334065e-13 -6.0359118992e-12 9.6405522758e-16 3.5606045967e-12 6.6925860781e-13 -3.9709442658e-15
 150 5.7578528489e-10 1.4487215094e-13 -6.0433665194e-12 9.7818263249e-16 3.4926573237e-12 6.5945519408e-13 -3.9116647738e-15
 151 5.8007711205e-10 1.4422361205e-13 -6.0477016515e-12 9.9244350179e-16 3.4265028872e-12 6.4985907244e-13 -3.8549706453e-15
 152 5.8434407859e-10 1.4351889609e-13 -6.0488697543e-12 1.0068382443e-15 3.3620910683e-12 6.4046463356e-13 -3.8005269903e-15
 153 5.8858473389e-10 1.4275927630e-13 -6.0468244733e-12 1.0213672496e-15 3.2993634653e-12 6.3126521781e-13 -3.7479746561e-15
 154 5.9279757611e-10 1.4194612873e-13 -6.0415206746e-12 1.0360308871e-15 3.2382533213e-12 6.2225309258e-13 -3.6969297859e-15
 155 5.9698105126e-10 1.4108093389e-13 -6.0329144786e-12 1.0508295062e-15 3.1786853511e-12 6.1341942958e-13 -3.6469833779e-15
 156 6.0113355226e-10 1.4016527846e-13 -6.0209632940e-12 1.0657634355e-15 3.1205755689e-12 6.0475428213e-13 -3.5977008441e-15
