# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 399 2.3086194452e-10 2.8622712328e-12 6.6193506182e-14 5.5248457653e-15 1.6070845602e-13 2.2084726755e-14 2.0131369503e-15
 400 2.3027847490e-10 2.8595878032e-12 -1.8228843282e-13 5.5416694438e-15 1.5935323421e-13 2.1704437867e-14 2.0022893780e-15
 401 2.2974914226e-10 2.8563729189e-12 -4.2934693408e-13 5.5585978854e-15 1.5801119539e-13 2.1329546441e-14 1.9913140412e-15
 402 2.2927357606e-10 2.8526295625e-12 -6.7491058564e-13 5.5756321837e-15 1.5668231701e-13 2.0960027620e-14 1.9802133432e-15
 403 2.2885138437e-10 2.8483608777e-12 -9.1890724254e-13 5.5927734296e-15 1.5536657036e-13 2.0595854179e-14 1.9689897384e-15
 404 2.2848215367e-10 2.8435701699e-12 -1.1612640241e-12 5.6100227117e-15 1.5406392051e-13 2.0236996505e-14 1.9576457319e-15
 405 2.2816544869e-10 2.8382609076e-12 -1.4019073111e-12 5.6273811160e-15 1.5277432628e-13 1.9883422577e-14 1.9461838805e-15
 406 2.2790081228e-10 2.8324367234e-12 -1.6407627433e-12 5.6448497260e-15 1.5149774014e-13 1.9535097945e-14 1.9346067924e-15
 407 2.2768776521e-10 2.8261014155e-12 -1.8777552162e-12 5.6624296225e-15 1.5023410822e-13 1.9191985714e-14 1.9229171282e-15
 408 2.2752580603e-10 2.8192589487e-12 -2.1128088789e-12 5.6801218835e-15 1.4898337021e-13 1.8854046523e-14 1.9111176003e-15
 409 2.2741441087e-10 2.8119134555e-12 -2.3458471307e-12 5.6979275841e-15 1.4774545930e-13 1.8521238527e-14 1.8992109740e-15
 410 2.2735303332e-10 2.8040692373e-12 -2.5767926191e-12 5.7158477965e-15 1.4652030218e-13 1.8193517374e-14 1.8872000673e-15
 411 2.2734110424e-10 2.7957307659e-12 -2.8055672364e-12 5.7338835900e-15 1.4530781893e-13 1.7870836190e-14 1.8750877514e-15
 412 2.2737803160e-10 2.7869026841e-12 -3.0320921175e-12 5.7520360307e-15 1.4410792300e-13 1.7553145556e-14 1.8628769507e-15
 413 2.2746320031e-10 2.7775898073e-12 -3.2562876365e-12 5.7703061816e-15 1.4292052114e-13 1.7240393493e-14 1.8505706438e-15
 414 2.2759597206e-10 2.7677971248e-12 -3.4780734047e-12 5.7886951024e-15 1.4174551336e-13 1.6932525439e-14 1.8381718627e-15
 415 2.2777568518e-10 2.7575298006e-12 -3.6973682675e-12 5.8072038494e-15 1.4058279287e-13 1.6629484230e-14 1.8256836942e-15
 416 2.2800165441e-10 2.7467931746e-12 -3.9140903013e-12 5.8258334757e-15 1.3943224601e-13 1.6331210083e-14 1.8131092793e-15
 417 2.2827317082e-10 2.7355927642e-12 -4.1281568116e-12 5.8445850306e-15 1.3829375224e-13 1.6037640574e-14 1.8004518142e-15
 418 2.2858950157e-10 2.7239342649e-12 -4.3394843294e-12 5.8634595600e-15 1.3716718403e-13 1.5748710620e-14 1.7877145499e-15
 419 2.2894988981e-10 2.7118235521e-12 -4.5479886092e-12 5.8824581063e-15 1.3605240686e-13 1.5464352460e-14 1.7749007933e-15
 420 2.2935355445e-10 2.6992666819e-12 -4.7535846256e-12 5.9015817078e-15 1.3494927914e-13 1.5184495635e-14 1.7620139066e-15
 421 2.2979969005e-10 2.6862698920e-12 -4.9561865711e-12 5.9208313992e-15 1.3385765214e-13 1.4909066969e-14 1.7490573083e-15
 422 2.3028746663e-10 2.6728396037e-12 -5.1557078529e-12 5.9402082114e-15 1.3277736999e-13 1.4637990550e-14 1.7360344731e-15
 423 2.3081602951e-10 2.6589824223e-12 -5.3520610905e-12 5.9597131710e-15 1.3170826955e-13 1.4371187709e-14 1.7229489323e-15
 424 2.3138449916e-10 2.6447051387e-12 -5.5451581129e-12 5.9793473008e-15 1.3065018044e-13 1.4108577003e-14 1.7098042741e-15
 425 2.3199197100e-10 2.6300147304e-12 -5.7349099556e-12 5.9991116193e-15 1.2960292492e-13 1.3850074193e-14 1.6966041441e-15
 426 2.3263751526e-10 2.6149183629e-12 -5.9212268583e-12 6.0190071410e-15 1.2856631787e-13 1.3595592228e-14 1.6833522450e-15
 427 2.3332017682e-10 2.5994233906e-12 -6.1040182618e-12 6.0390348757e-15 1.2754016675e-13 1.3345041224e-14 1.6700523374e-15
 428 2.3403897504e-10 2.5835373580e-12 -6.2831928053e-12 6.0591958293e-15 1.2652427148e-13 1.3098328442e-14 1.6567082402e-15
 429 2.3479290359e-10 2.5672680011e-12 -6.4586583239e-12 6.0794910028e-15 1.2551842448e-13 1.2855358274e-14 1.6433238304e-15
 430 2.3558093028e-10 2.5506232487e-12 -6.6303218455e-12 6.0999213928e-15 1.2452241055e-13 1.2616032219e-14 1.6299030435e-15
 431 2.3640199691e-10 2.5336112229e-12 -6.7980895885e-12 6.1204879914e-15 1.2353600682e-13 1.2380248868e-14 1.6164498743e-15
 432 2.3725501912e-10 2.5162402410e-12 -6.9618669585e-12 6.1411917858e-15 1.2255898274e-13 1.2147903879e-14 1.6029683765e-15
 433 2.3813888617e-10 2.4985188164e-12 -7.1215585462e-12 6.1620337585e-15 1.2159109999e-13 1.1918889964e-14 1.5894626633e-15
 434 2.3905246084e-10 2.4804556597e-12 -7.2770681240e-12 6.1830148871e-15 1.2063211243e-13 1.1693096864e-14 1.5759369080e-15
 435 2.3999457921e-10 2.4620596801e-12 -7.4282986439e-12 6.2041361442e-15 1.1968176605e-13 1.1470411334e-14 1.5623953435e-15
 436 2.4096415428e-10 2.4433399044e-12 -7.5751659224e-12 6.2253981536e-15 1.1873984285e-13 1.1250737319e-14 1.5488415449e-15
 437 2.4196049082e-10 2.4243052300e-12 -7.7176402054e-12 6.2468001454e-15 1.1780629408e-13 1.1034057268e-14 1.5352762468e-15
 438 2.4298298065e-10 2.4049646661e-12 -7.8557059831e-12 6.2683409660e-15 1.1688111133e-13 1.0820372825e-14 1.5216994534e-15
 439 2.4403099980e-10 2.3853274161e-12 -7.9893484333e-12 6.2900194185e-15 1.1596428297e-13 1.0609684814e-14 1.5081111503e-15
 440 2.4510390834e-10 2.3654028785e-12 -8.1185534268e-12 6.3118342618e-15 1.1505579415e-13 1.0401993223e-14 1.4945113047e-15
 441 2.4620105036e-10 2.3452006482e-12 -8.2433075338e-12 6.3337842112e-15 1.1415562675e-13 1.0197297208e-14 1.4808998646e-15
 442 2.4732175381e-10 2.3247305177e-12 -8.3635980292e-12 6.3558679373e-15 1.1326375938e-13 9.9955950790e-15 1.4672767594e-15
 443 2.4846533044e-10 2.3040024781e-12 -8.4794128989e-12 6.3780840664e-15 1.1238016731e-13 9.7968842966e-15 1.4536418989e-15
 444 2.4963107568e-10 2.2830267200e-12 -8.5907408457e-12 6.4004311797e-15 1.1150482251e-13 9.6011614645e-15 1.4399951738e-15
 445 2.5081826854e-10 2.2618136352e-12 -8.6975712947e-12 6.4229078131e-15 1.1063769356e-13 9.4084223231e-15 1.4263364554e-15
 446 2.5202617152e-10 2.2403738174e-12 -8.7998943999e-12 6.4455124569e-15 1.0977874567e-13 9.2186617430e-15 1.4126655952e-15
 447 2.5325403050e-10 2.2187180633e-12 -8.8977010493e-12 6.4682435559e-15 1.0892794063e-13 9.0318737181e-15 1.3989824248e-15
 448 2.5450107466e-10 2.1968573741e-12 -8.9909828715e-12 6.4910995085e-15 1.0808523677e-13 8.8480513591e-15 1.3852867559e-15
 449 2.5576651637e-10 2.1748029561e-12 -9.0797322412e-12 6.5140786668e-15 1.0725058900e-13 8.6671868871e-15 1.3715783801e-15
 450 2.5704955107e-10 2.1525662225e-12 -9.1639422849e-12 6.5371793359e-15 1.0642394870e-13 8.4892716267e-15 1.3578570687e-15
 451 2.5834935721e-10 2.1301587939e-12 -9.2436068872e-12 6.5603997743e-15 1.0560526375e-13 8.3142959995e-15 1.3441225724e-15
 452 2.5966509613e-10 2.1075924995e-12 -9.3187206966e-12 6.5837381929e-15 1.0479447848e-13 8.1422495175e-15 1.3303746213e-15
 453 2.6099591194e-10 2.0848793789e-12 -9.3892791310e-12 6.6071927550e-15 1.0399153368e-13 7.9731207766e-15 1.3166129248e-15
 454 2.6234093148e-10 2.0620316824e-12 -9.4552783841e-12 6.6307615761e-15 1.0319636650e-13 7.8068974499e-15 1.3028371712e-15
 455 2.6369926415e-10 2.0390618724e-12 -9.5167154309e-12 6.6544427234e-15 1.0240891051e-13 7.6435662809e-15 1.2890470277e-15
 456 2.6507000186e-10 2.0159826249e-12 -9.5735880337e-12 6.6782342156e-15 1.0162909561e-13 7.4831130772e-15 1.2752421403e-15
 457 2.6645221892e-10 1.9928068300e-12 -9.6258947481e-12 6.7021340226e-15 1.0085684806e-13 7.3255227037e-15 1.2614221335e-15
 458 2.6784497192e-10 1.9695475935e-12 -9.6736349286e-12 6.7261400652e-15 1.0009209038e-13 7.1707790761e-15 1.2475866100e-15
 459 2.6924729967e-10 1.9462182380e-12 -9.7168087349e-12 6.7502502148e-15 9.9334741411e-14 7.0188651543e-15 1.2337351510e-15
 460 2.7065822305e-10 1.9228323037e-12 -9.7554171373e-12 6.7744622930e-15 9.8584716222e-14 6.8697629356e-15 1.2198673156e-15
 461 2.7207674496e-10 1.8994035499e-12 -9.7894619229e-12 6.7987740716e-15 9.7841926114e-14 6.7234534482e-15 1.2059826408e-15
 462 2.7350185019e-10 1.8759459557e-12 -9.8189457015e-12 6.8231832719e-15 9.7106278592e-14 6.5799167449e-15 1.1920806413e-15
 463 2.7493250534e-10 1.8524737218e-12 -9.8438719111e-12 6.8476875647e-15 9.6377677333e-14 6.4391318958e-15 1.1781608095e-15
 464 2.7636765870e-10 1.8290012709e-12 -9.8642448244e-12 6.8722845699e-15 9.5656022165e-14 6.3010769825e-15 1.1642226150e-15
 465 2.7780624016e-10 1.8055432493e-12 -9.8800695541e-12 6.8969718561e-15 9.4941209041e-14 6.1657290907e-15 1.1502655047e-15
 466 2.7924716112e-10 1.7821145277e-12 -9.8913520590e-12 6.9217469407e-15 9.4233130011e-14 6.0330643044e-15 1.1362889028e-15
 467 2.8068931440e-10 1.7587302028e-12 -9.8980991500e-12 6.9466072889e-15 9.3531673197e-14 5.9030576985e-15 1.1222922100e-15
 468 2.8213157409e-10 1.7354055980e-12 -9.9003184959e-12 6.9715503141e-15 9.2836722770e-14 5.7756833328e-15 1.1082748040e-15
 469 2.8357279550e-10 1.7121562646e-12 -9.8980186291e-12 6.9965733774e-15 9.2148158921e-14 5.6509142451e-15 1.0942360392e-15
 470 2.8501181506e-10 1.6889979830e-12 -9.8912089517e-12 7.0216737868e-15 9.1465857836e-14 5.5287224446e-15 1.0801752461e-15
 471 2.8644745019e-10 1.6659467639e-12 -9.8798997414e-12 7.0468487978e-15 9.0789691672e-14 5.4090789053e-15 1.0660917317e-15
 472 2.8787849922e-10 1.6430188493e-12 -9.8641021571e-12 7.0720956123e-15 9.0119528529e-14 5.2919535596e-15 1.0519847790e-15
 473 2.8930374129e-10 1.6202307138e-12 -9.8438282453e-12 7.0974113788e-15 8.9455232425e-14 5.1773152914e-15 1.0378536470e-15
 474 2.9072193626e-10 1.5975990655e-12 -9.8190909452e-12 7.1227931917e-15 8.8796663274e-14 5.0651319295e-15 1.0236975702e-15
 475 2.9213182459e-10 1.5751408472e-12 -9.7899040954e-12 7.1482380916e-15 8.8143676853e-14 4.9553702414e-15 1.0095157591e-15
 476 2.9353227166e-10 1.5528718532e-12 -9.7562874314e-12 7.1737431132e-15 8.7496148938e-14 4.8479999158e-15 9.9530784414e-16
 477 2.9492270582e-10 1.5308025307e-12 -9.7182817362e-12 7.1993054340e-15 8.6854048555e-14 4.7430056590e-15 9.8107522518e-16
 478 2.9630269349e-10 1.5089420523e-12 -9.6759341640e-12 7.2249222298e-15 8.6217366915e-14 4.6403754554e-15 9.6681976316e-16
 479 2.9767179603e-10 1.4872996893e-12 -9.6292932989e-12 7.2505906260e-15 8.5586093445e-14 4.5400966065e-15 9.5254333916e-16
 480 2.9902956960e-10 1.4658848120e-12 -9.5784091631e-12 7.2763076974e-15 8.4960215778e-14 4.4421557266e-15 9.3824785445e-16
 481 3.0037556526e-10 1.4447068899e-12 -9.5233332255e-12 7.3020704679e-15 8.4339719741e-14 4.3465387382e-15 9.2393523057e-16
 482 3.0170932883e-10 1.4237754925e-12 -9.4641184102e-12 7.3278759101e-15 8.3724589338e-14 4.2532308676e-15 9.0960740941e-16
 483 3.0303040095e-10 1.4031002897e-12 -9.4008191050e-12 7.3537209450e-15 8.3114806739e-14 4.1622166401e-15 8.9526635329e-16
 484 3.0433831704e-10 1.3826910517e-12 -9.3334911700e-12 7.3796024422e-15 8.2510352269e-14 4.0734798762e-15 8.8091404499e-16
 485 3.0563260723e-10 1.3625576498e-12 -9.2621919460e-12 7.4055172190e-15 8.1911204393e-14 3.9870036861e-15 8.6655248786e-16
 486 3.0691279641e-10 1.3427100567e-12 -9.1869802633e-12 7.4314620405e-15 8.1317339702e-14 3.9027704660e-15 8.5218370588e-16
 487 3.0817840415e-10 1.3231583470e-12 -9.1079164497e-12 7.4574336191e-15 8.0728732904e-14 3.8207618934e-15 8.3780974375e-16
 488 3.0942894471e-10 1.3039126975e-12 -9.0250623395e-12 7.4834286145e-15 8.0145356807e-14 3.7409589224e-15 8.2343266691e-16
 489 3.1066392700e-10 1.2849833874e-12 -8.9384812818e-12 7.5094436333e-15 7.9567182307e-14 3.6633417794e-15 8.0905456167e-16
 490 3.1188285455e-10 1.2663807990e-12 -8.8482381491e-12 7.5354752287e-15 7.8994178378e-14 3.5878899584e-15 7.9467753525e-16
 491 3.1308522552e-10 1.2481154181e-12 -8.7543993457e-12 7.5615199001e-15 7.8426312055e-14 3.5145822168e-15 7.8030371585e-16
 492 3.1427053264e-10 1.2301978342e-12 -8.6570328164e-12 7.5875740932e-15 7.7863548424e-14 3.4433965707e-15 7.6593525276e-16
 493 3.1543826321e-10 1.2126387409e-12 -8.5562080547e-12 7.6136341994e-15 7.7305850607e-14 3.3743102904e-15 7.5157431637e-16
 494 3.1658789909e-10 1.1954489366e-12 -8.4519961119e-12 7.6396965554e-15 7.6753179752e-14 3.3072998958e-15 7.3722309828e-16
 495 3.1771891661e-10 1.1786393244e-12 -8.3444696048e-12 7.6657574436e-15 7.6205495015e-14 3.2423411523e-15 7.2288381138e-16
 496 3.1883078665e-10 1.1622209129e-12 -8.2337027251e-12 7.6918130911e-15 7.5662753554e-14 3.1794090659e-15 7.0855868990e-16
 497 3.1992297453e-10 1.1462048166e-12 -8.1197712472e-12 7.7178596697e-15 7.5124910508e-14 3.1184778787e-15 6.9424998949e-16
 498 3.2099494002e-10 1.1306022560e-12 -8.0027525372e-12 7.7438932957e-15 7.4591918993e-14 3.0595210647e-15 6.7995998728e-16
 499 3.2204613733e-10 1.1154245582e-12 -7.8827255609e-12 7.7699100297e-15 7.4063730080e-14 3.0025113252e-15 6.6569098198e-16
 500 3.2307601506e-10 1.1006831574e-12 -7.7597708931e-12 7.7959058759e-15 7.3540292790e-14 2.9474205839e-15 6.5144529392e-16
 501 3.2408401620e-10 1.0863895949e-12 -7.6339707253e-12 7.8218767824e-15 7.3021554075e-14 2.8942199831e-15 6.3722526514e-16
 502 3.2506957810e-10 1.0725555199e-12 -7.5054088747e-12 7.8478186405e-15 7.2507458809e-14 2.8428798786e-15 6.2303325946e-16
 503 3.2603213243e-10 1.0591926899e-12 -7.3741707926e-12 7.8737272846e-15 7.1997949773e-14 2.7933698356e-15 6.0887166255e-16
 504 3.2697110519e-10 1.0463129707e-12 -7.2403435730e-12 7.8995984920e-15 7.1492967645e-14 2.7456586238e-15 5.9474288200e-16
 505 3.2788591667e-10 1.0339283371e-12 -7.1040159609e-12 7.9254279824e-15 7.0992450981e-14 2.6997142134e-15 5.8064934739e-16
 506 3.2877598141e-10 1.0220508735e-12 -6.9652783609e-12 7.9512114179e-15 7.0496336209e-14 2.6555037700e-15 5.6659351037e-16
 507 3.2964070820e-10 1.0106927737e-12 -6.8242228461e-12 7.9769444025e-15 7.0004557612e-14 2.6129936509e-15 5.5257784471e-16
 508 3.3047950006e-10 9.9986634174e-13 -6.6809431658e-12 8.0026224819e-15 6.9517047315e-14 2.5721493996e-15 5.3860484640e-16
 509 3.3129175420e-10 9.8958399235e-13 -6.5355347550e-12 8.0282411433e-15 6.9033735276e-14 2.5329357422e-15 5.2467703372e-16
 510 3.3207686201e-10 9.7985825103e-13 -6.3880947421e-12 8.0537958151e-15 6.8554549266e-14 2.4953165823e-15 5.1079694728e-16
 511 3.3283420903e-10 9.7070175468e-13 -6.2387219577e-12 8.0792818666e-15 6.8079414865e-14 2.4592549971e-15 4.9696715013e-16
 512 3.3356317492e-10 9.6212725189e-13 -6.0875169436e-12 8.1046946077e-15 6.7608255440e-14 2.4247132320e-15 4.8319022780e-16
 513 3.3426313346e-10 9.5414760341e-13 -5.9345819603e-12 8.1300292886e-15 6.7140992139e-14 2.3916526969e-15 4.6946878838e-16
 514 3.3493345251e-10 9.4677578250e-13 -5.7800209966e-12 8.1552810997e-15 6.6677543876e-14 2.3600339616e-15 4.5580546263e-16
 515 3.3557349399e-10 9.4002487531e-13 -5.6239397772e-12 8.1804451711e-15 6.6217827315e-14 2.3298167509e-15 4.4220290400e-16
 516 3.3618272606e-10 9.3390619844e-13 -5.4664398584e-12 8.2055170058e-15 6.5761770294e-14 2.3009652704e-15 4.2866346708e-16
 517 3.3676106321e-10 9.2842359210e-13 -5.3076007117e-12 8.2304937919e-15 6.5309352526e-14 2.2734643579e-15 4.1518823292e-16
 518 3.3730853571e-10 9.2357896678e-13 -5.1474971516e-12 8.2553731268e-15 6.4860566018e-14 2.2473037783e-15 4.0177795634e-16
 519 3.3782517830e-10 9.1937417113e-13 -4.9862052091e-12 8.2801525874e-15 6.4415401736e-14 2.2224729331e-15 3.8843338507e-16
 520 3.3831103025e-10 9.1581099151e-13 -4.8238021376e-12 8.3048297293e-15 6.3973849597e-14 2.1989608582e-15 3.7515525962e-16
 521 3.3876613532e-10 9.1289115155e-13 -4.6603664188e-12 8.3294020878e-15 6.3535898466e-14 2.1767562215e-15 3.6194431325e-16
 522 3.3919054189e-10 9.1061631170e-13 -4.4959777685e-12 8.3538671769e-15 6.3101536143e-14 2.1558473211e-15 3.4880127185e-16
 523 3.3958430287e-10 9.0898806876e-13 -4.3307171426e-12 8.3782224897e-15 6.2670749361e-14 2.1362220830e-15 3.3572685393e-16
 524 3.3994747582e-10 9.0800795547e-13 -4.1646667428e-12 8.4024654983e-15 6.2243523777e-14 2.1178680594e-15 3.2272177047e-16
 525 3.4028012294e-10 9.0767744001e-13 -3.9979100224e-12 8.4265936535e-15 6.1819843965e-14 2.1007724258e-15 3.0978672491e-16
 526 3.4058231110e-10 9.0799792559e-13 -3.8305316924e-12 8.4506043848e-15 6.1399693412e-14 2.0849219799e-15 2.9692241307e-16
 527 3.4085411187e-10 9.0897075000e-13 -3.6626177272e-12 8.4744951007e-15 6.0983054505e-14 2.0703031386e-15 2.8412952302e-16
 528 3.4109560152e-10 9.1059718511e-13 -3.4942553706e-12 8.4982631879e-15 6.0569908531e-14 2.0569019365e-15 2.7140873510e-16
 529 3.4130686113e-10 9.1287843648e-13 -3.3255331412e-12 8.5219060119e-15 6.0160235666e-14 2.0447040236e-15 2.5876072175e-16
 530 3.4148797650e-10 9.1581564288e-13 -3.1565408390e-12 8.5454209164e-15 5.9754014969e-14 2.0336946630e-15 2.4618614750e-16
 531 3.4163903828e-10 9.1940987586e-13 -2.9873695506e-12 8.5688052238e-15 5.9351224375e-14 2.0238587291e-15 2.3368566890e-16
 532 3.4176014195e-10 9.2366213927e-13 -2.8181116555e-12 8.5920562346e-15 5.8951840689e-14 2.0151807053e-15 2.2125993440e-16
 533 3.4185138785e-10 9.2857336882e-13 -2.6488608317e-12 8.6151712274e-15 5.8555839577e-14 2.0076446822e-15 2.0890958430e-16
 534 3.4191288120e-10 9.3414443166e-13 -2.4797120615e-12 8.6381474592e-15 5.8163195564e-14 2.0012343549e-15 1.9663525072e-16
 535 3.4194473217e-10 9.4037612588e-13 -2.3107616377e-12 8.6609821648e-15 5.7773882019e-14 1.9959330216e-15 1.8443755744e-16
 536 3.4194705585e-10 9.4726918010e-13 -2.1421071693e-12 8.6836725572e-15 5.7387871156e-14 1.9917235810e-15 1.7231711990e-16
 537 3.4191997231e-10 9.5482425301e-13 -1.9738475869e-12 8.7062158271e-15 5.7005134024e-14 1.9885885305e-15 1.6027454511e-16
 538 3.4186360664e-10 9.6304193292e-13 -1.8060831495e-12 8.7286091433e-15 5.6625640498e-14 1.9865099637e-15 1.4831043155e-16
 539 3.4177808894e-10 9.7192273728e-13 -1.6389154495e-12 8.7508496522e-15 5.6249359275e-14 1.9854695687e-15 1.3642536913e-16
 540 3.4166355438e-10 9.8146711228e-13 -1.4724474190e-12 8.7729344777e-15 5.5876257868e-14 1.9854486261e-15 1.2461993908e-16
 541 3.4152014321e-10 9.9167543237e-13 -1.3067833355e-12 8.7948607216e-15 5.5506302594e-14 1.9864280062e-15 1.1289471394e-16
 542 3.4134800079e-10 1.0025479998e-12 -1.1420288278e-12 8.8166254631e-15 5.5139458574e-14 1.9883881676e-15 1.0125025740e-16
 543 3.4114727764e-10 1.0140850443e-12 -9.7829088186e-13 8.8382257588e-15 5.4775689720e-14 1.9913091550e-15 8.9687124321e-17
 544 3.4091812943e-10 1.0262867222e-12 -8.1567784673e-13 8.8596586427e-15 5.4414958732e-14 1.9951705966e-15 7.8205860579e-17
 545 3.4066071703e-10 1.0391531168e-12 -6.5429944026e-13 8.8809211261e-15 5.4057227089e-14 1.9999517025e-15 6.6807003044e-17
 546 3.4037520652e-10 1.0526842369e-12 -4.9426675506e-13 8.9020101976e-15 5.3702455044e-14 2.0056312626e-15 5.5491079488e-17
 547 3.4006176927e-10 1.0668800172e-12 -3.3569226434e-13 8.9229228226e-15 5.3350601615e-14 2.0121876441e-15 4.4258608517e-17
 548 3.3972058190e-10 1.0817403175e-12 -1.7868982775e-13 8.9436559440e-15 5.3001624580e-14 2.0195987897e-15 3.3110099495e-17
 549 3.3935182632e-10 1.0972649220e-12 -2.3374697259e-14 8.9642064814e-15 5.2655480469e-14 2.0278422154e-15 2.2046052470e-17
 550 3.3895568982e-10 1.1134535394e-12 1.3013647699e-13 8.9845713315e-15 5.2312124557e-14 2.0368950087e-15 1.1066958107e-17
 551 3.3853236503e-10 1.1303058020e-12 2.8172564085e-13 9.0047473675e-15 5.1971510857e-14 2.0467338258e-15 1.7329760873e-19
 552 3.3808204994e-10 1.1478212656e-12 4.3127333026e-13 9.0247314397e-15 5.1633592117e-14 2.0573348903e-15 -1.0634457354e-17
 553 3.3760494801e-10 1.1659994087e-12 5.7865866543e-13 9.0445203750e-15 5.1298319804e-14 2.0686739905e-15 -2.1355844717e-17
 554 3.3710126812e-10 1.1848396322e-12 7.2375934497e-13 9.0641109766e-15 5.0965644108e-14 2.0807264775e-15 -3.1990412092e-17
 555 3.3657122460e-10 1.2043412592e-12 8.6645164003e-13 9.0835000247e-15 5.0635513928e-14 2.0934672633e-15 -4.2537716847e-17
 556 3.3601506682e-10 1.2245024015e-12 1.0066239895e-12 9.1026848002e-15 5.0307884820e-14 2.1068733299e-15 -5.2997370762e-17
 557 3.3543316847e-10 1.2453165299e-12 1.1442181885e-12 9.1216646744e-15 4.9982743083e-14 2.1209313340e-15 -6.3369175159e-17
 558 3.3482594065e-10 1.2667758133e-12 1.2791892671e-12 9.1404395612e-15 4.9660082290e-14 2.1356301975e-15 -7.3652989460e-17
 559 3.3419380260e-10 1.2888722427e-12 1.4114919857e-12 9.1590093963e-15 4.9339895391e-14 2.1509586128e-15 -8.3848687004e-17
 560 3.3353718174e-10 1.3115976297e-12 1.5410808352e-12 9.1773741372e-15 4.9022174703e-14 2.1669050415e-15 -9.3956155135e-17
 561 3.3285651372e-10 1.3349436060e-12 1.6679100357e-12 9.1955337637e-15 4.8706911911e-14 2.1834577136e-15 -1.0397529530e-16
 562 3.3215224245e-10 1.3589016225e-12 1.7919335362e-12 9.2134882773e-15 4.8394098066e-14 2.2006046262e-15 -1.1390602313e-16
 563 3.3142482015e-10 1.3834629482e-12 1.9131050142e-12 9.2312377023e-15 4.8083723573e-14 2.2183335422e-15 -1.2374826853e-16
 564 3.3067470735e-10 1.4086186696e-12 2.0313778749e-12 9.2487820852e-15 4.7775778196e-14 2.2366319895e-15 -1.3350197578e-16
 565 3.2990237300e-10 1.4343596896e-12 2.1467052506e-12 9.2661214950e-15 4.7470251050e-14 2.2554872596e-15 -1.4316710363e-16
 566 3.2910829445e-10 1.4606767265e-12 2.2590400000e-12 9.2832560234e-15 4.7167130597e-14 2.2748864067e-15 -1.5274362535e-16
 567 3.2829295749e-10 1.4875603135e-12 2.3683347081e-12 9.3001857850e-15 4.6866404644e-14 2.2948162465e-15 -1.6223152888e-16
 568 3.2745685644e-10 1.5150007975e-12 2.4745416850e-12 9.3169109172e-15 4.6568060336e-14 2.3152633548e-15 -1.7163081687e-16
 569 3.2660049414e-10 1.5429883383e-12 2.5776129658e-12 9.3334315806e-15 4.6272084156e-14 2.3362140667e-15 -1.8094150680e-16
 570 3.2572438199e-10 1.5715129077e-12 2.6775003096e-12 9.3497479588e-15 4.5978461921e-14 2.3576544755e-15 -1.9016363106e-16
 571 3.2482904003e-10 1.6005642886e-12 2.7741551994e-12 9.3658602588e-15 4.5687178773e-14 2.3795704312e-15 -1.9929723703e-16
 572 3.2391499695e-10 1.6301320743e-12 2.8675288409e-12 9.3817687111e-15 4.5398219183e-14 2.4019475399e-15 -2.0834238718e-16
 573 3.2298279010e-10 1.6602056671e-12 2.9575721624e-12 9.3974735696e-15 4.5111566940e-14 2.4247711620e-15 -2.1729915919e-16
 574 3.2203296560e-10 1.6907742782e-12 3.0442358141e-12 9.4129751120e-15 4.4827205152e-14 2.4480264119e-15 -2.2616764598e-16
 575 3.2106607833e-10 1.7218269260e-12 3.1274701675e-12 9.4282736398e-15 4.4545116239e-14 2.4716981560e-15 -2.3494795583e-16
 576 3.2008269195e-10 1.7533524358e-12 3.2072253145e-12 9.4433694784e-15 4.4265281934e-14 2.4957710121e-15 -2.4364021251e-16
 577 3.1908337902e-10 1.7853394385e-12 3.2834510675e-12 9.4582629772e-15 4.3987683271e-14 2.5202293485e-15 -2.5224455528e-16
 578 3.1806872094e-10 1.8177763700e-12 3.3560969581e-12 9.4729545100e-15 4.3712300591e-14 2.5450572820e-15 -2.6076113907e-16
 579 3.1703930806e-10 1.8506514703e-12 3.4251122368e-12 9.4874444747e-15 4.3439113530e-14 2.5702386777e-15 -2.6919013452e-16
 580 3.1599573969e-10 1.8839527825e-12 3.4904458727e-12 9.5017332937e-15 4.3168101020e-14 2.5957571473e-15 -2.7753172809e-16
 581 3.1493862414e-10 1.9176681517e-12 3.5520465524e-12 9.5158214139e-15 4.2899241283e-14 2.6215960481e-15 -2.8578612213e-16
 582 3.1386857878e-10 1.9517852246e-12 3.6098626796e-12 9.5297093072e-15 4.2632511828e-14 2.6477384822e-15 -2.9395353498e-16
 583 3.1278623004e-10 1.9862914482e-12 3.6638423748e-12 9.5433974699e-15 4.2367889448e-14 2.6741672946e-15 -3.0203420109e-16
 584 3.1169221349e-10 2.0211740693e-12 3.7139334743e-12 9.5568864236e-15 4.2105350215e-14 2.7008650730e-15 -3.1002837107e-16
 585 3.1058717384e-10 2.0564201332e-12 3.7600835298e-12 9.5701767147e-15 4.1844869475e-14 2.7278141460e-15 -3.1793631177e-16
