# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
  77 2.6943812163e-10 5.5494554386e-14 -1.1982301968e-12 0.0000000000e+00 2.0048423589e-11 2.6984011802e-12 -7.5956003255e-15
  78 2.7285447325e-10 5.7351879744e-14 -1.2653232620e-12 0.0000000000e+00 1.9425691475e-11 2.6288409273e-12 -7.6891893637e-15
  79 2.7630312672e-10 5.9229550880e-14 -1.3336798903e-12 0.0000000000e+00 1.8829640601e-11 2.5620668462e-12 -7.8314665888e-15
  80 2.7978348969e-10 6.1129188690e-14 -1.4034103121e-12 0.0000000000e+00 1.8257797265e-11 2.4977711649e-12 -8.0161882100e-15
  81 2.8329454006e-10 6.3052646520e-14 -1.4746378608e-12 0.0000000000e+00 1.7707103761e-11 2.4355773870e-12 -8.2362029323e-15
  82 2.8683530118e-10 6.5001287223e-14 -1.5474646529e-12 0.0000000000e+00 1.7174683013e-11 2.3751351806e-12 -8.4840232736e-15
  83 2.9040640530e-10 6.6973654977e-14 -1.6218609179e-12 0.0000000000e+00 1.6660331365e-11 2.3164293824e-12 -8.7537190959e-15
  84 2.9400875878e-10 6.8967421901e-14 -1.6977576525e-12 0.0000000000e+00 1.6164409209e-11 2.2595188036e-12 -9.0392900088e-15
  85 2.9764305805e-10 7.0980079723e-14 -1.7750795855e-12 0.0000000000e+00 1.5687082668e-11 2.2044424300e-12 -9.3340714729e-15
  86 3.0130977772e-10 7.3008935196e-14 -1.8537450262e-12 0.0000000000e+00 1.5228314851e-11 2.1512184898e-12 -9.6307143939e-15
  87 3.0500915863e-10 7.5051105521e-14 -1.9336657133e-12 0.0000000000e+00 1.4787857090e-11 2.0998435224e-12 -9.9211647166e-15
  88 3.0874119596e-10 7.7103513771e-14 -2.0147466630e-12 0.0000000000e+00 1.4365240196e-11 2.0502914465e-12 -1.0196643019e-14
  89 3.1250562730e-10 7.9162884310e-14 -2.0968860182e-12 0.0000000000e+00 1.3959765703e-11 2.0025126286e-12 -1.0447624107e-14
  90 3.1630192070e-10 8.1225738216e-14 -2.1799748964e-12 0.0000000000e+00 1.3570497112e-11 1.9564329511e-12 -1.0663816607e-14
  91 3.2012926280e-10 8.3288388704e-14 -2.2638972391e-12 0.0000000000e+00 1.3196251141e-11 1.9119528810e-12 -1.0834142563e-14
  92 3.2398654687e-10 8.5346936544e-14 -2.3485296597e-12 0.0000000000e+00 1.2835588975e-11 1.8689465380e-12 -1.0946717026e-14
  93 3.2787236088e-10 8.7397265487e-14 -2.4337412925e-12 0.0000000000e+00 1.2486807507e-11 1.8272607630e-12 -1.0988827654e-14
  94 3.3178539121e-10 8.9435548921e-14 -2.5194080413e-12 0.0000000000e+00 1.2148339112e-11 1.7867531903e-12 -1.0950162039e-14
  95 3.3572572810e-10 9.1459866018e-14 -2.6054580799e-12 0.0000000000e+00 1.1820038003e-11 1.7474149662e-12 -1.0833083315e-14
  96 3.3969373334e-10 9.3468818824e-14 -2.6918328763e-12 0.0000000000e+00 1.1502070061e-11 1.7092646600e-12 -1.0643853599e-14
  97 3.4368963580e-10 9.5461044727e-14 -2.7784734378e-12 0.0000000000e+00 1.1194518161e-11 1.6723104863e-12 -1.0389545504e-14
  98 3.4771352506e-10 9.7435218746e-14 -2.8653203535e-12 0.0000000000e+00 1.0897378907e-11 1.6365498972e-12 -1.0078065381e-14
  99 3.5176534510e-10 9.9390055825e-14 -2.9523138358e-12 0.0000000000e+00 1.0610559371e-11 1.6019691752e-12 -9.7181765508e-15
 100 3.5584488792e-10 1.0132431312e-13 -3.0393937629e-12 0.0000000000e+00 1.0333873827e-11 1.5685430252e-12 -9.3195225455e-15
 101 3.5995178726e-10 1.0323679230e-13 -3.1264997209e-12 0.0000000000e+00 1.0067040486e-11 1.5362341675e-12 -8.8926503415e-15
 102 3.6408551222e-10 1.0512634184e-13 -3.2135710456e-12 0.0000000000e+00 9.8096782414e-12 1.5049929297e-12 -8.4490335983e-15
 103 3.6824536092e-10 1.0699185927e-13 -3.3005468651e-12 0.0000000000e+00 9.5613033951e-12 1.4747568398e-12 -8.0010958944e-15
 104 3.7243045422e-10 1.0883229355e-13 -3.3873661415e-12 0.0000000000e+00 9.3213264014e-12 1.4454502183e-12 -7.5622339644e-15
 105 3.7663972930e-10 1.1064664729e-13 -3.4739677130e-12 0.0000000000e+00 9.0890486012e-12 1.4169837706e-12 -7.1468409357e-15
 106 3.8087193339e-10 1.1243397906e-13 -3.5602903364e-12 0.0000000000e+00 8.8636589592e-12 1.3892541797e-12 -6.7703295649e-15
 107 3.8512587407e-10 1.1419324600e-13 -3.6462713612e-12 0.0000000000e+00 8.6444205687e-12 1.3621681879e-12 -6.4459537561e-15
 108 3.8940122127e-10 1.1592280319e-13 -3.7318424652e-12 0.0000000000e+00 8.4312650703e-12 1.3357193178e-12 -6.1747478794e-15
 109 3.9369779933e-10 1.1762084242e-13 -3.8169334344e-12 0.0000000000e+00 8.2242706291e-12 1.3099205208e-12 -5.9543023700e-15
 110 3.9801533614e-10 1.1928554666e-13 -3.9014735084e-12 0.0000000000e+00 8.0234778696e-12 1.2847804375e-12 -5.7818374077e-15
 111 4.0235345947e-10 1.2091509071e-13 -3.9853914079e-12 0.0000000000e+00 7.8288885832e-12 1.2603032445e-12 -5.6541929072e-15
 112 4.0671169328e-10 1.2250764178e-13 -4.0686153630e-12 0.0000000000e+00 7.6404644354e-12 1.2364885013e-12 -5.5678185066e-15
 113 4.1108945408e-10 1.2406136017e-13 -4.1510731410e-12 0.0000000000e+00 7.4581256730e-12 1.2133309970e-12 -5.5187635576e-15
 114 4.1548604721e-10 1.2557439990e-13 -4.2326920742e-12 0.0000000000e+00 7.2817498320e-12 1.1908205968e-12 -5.5026671141e-15
 115 4.1990066322e-10 1.2704490930e-13 -4.3133990879e-12 0.0000000000e+00 7.1111704445e-12 1.1689420894e-12 -5.5147479222e-15
 116 4.2433237417e-10 1.2847103172e-13 -4.3931207282e-12 0.0000000000e+00 6.9461757460e-12 1.1476750332e-12 -5.5497944096e-15
 117 4.2878012996e-10 1.2985090607e-13 -4.4717831899e-12 0.0000000000e+00 6.7865073834e-12 1.1269936033e-12 -5.6021546744e-15
 118 4.3324275466e-10 1.3118266754e-13 -4.5493123447e-12 0.0000000000e+00 6.6318591218e-12 1.1068664385e-12 -5.6657264750e-15
 119 4.3771894284e-10 1.3246444818e-13 -4.6256337688e-12 0.0000000000e+00 6.4818755518e-12 1.0872564877e-12 -5.7339472195e-15
 120 4.4220725592e-10 1.3369437754e-13 -4.7006727709e-12 0.0000000000e+00 6.3361507975e-12 1.0681208569e-12 -5.7997839550e-15
 121 4.4670611844e-10 1.3487058332e-13 -4.7743544200e-12 0.0000000000e+00 6.1942272232e-12 1.0494106560e-12 -5.8557233566e-15
 122 4.5121403605e-10 1.3599133293e-13 -4.8466050263e-12 0.0000000000e+00 6.0556972377e-12 1.0310824701e-12 -5.8952470478e-15
 123 4.5573028569e-10 1.3705547528e-13 -4.9173567184e-12 0.0000000000e+00 5.9205248122e-12 1.0131346042e-12 -5.9174723771e-15
 124 4.6025429875e-10 1.3806205160e-13 -4.9865434507e-12 0.0000000000e+00 5.7887589306e-12 9.9557476660e-13 -5.9230326580e-15
 125 4.6478544479e-10 1.3901016082e-13 -5.0540996378e-12 0.0000000000e+00 5.6604333631e-12 9.7840876029e-13 -5.9126418108e-15
 126 4.6932302956e-10 1.3989896129e-13 -5.1199601935e-12 0.0000000000e+00 5.5355661991e-12 9.6164042264e-13 -5.8870962307e-15
 127 4.7386629320e-10 1.4072767260e-13 -5.1840605708e-12 0.0000000000e+00 5.4141593778e-12 9.4527156522e-13 -5.8472766542e-15
 128 4.7841440825e-10 1.4149557732e-13 -5.2463368009e-12 0.0000000000e+00 5.2961982212e-12 9.2930191357e-13 -5.7941500273e-15
 129 4.8296647783e-10 1.4220202274e-13 -5.3067255334e-12 0.0000000000e+00 5.1816509648e-12 9.1372904689e-13 -5.7287713721e-15
 130 4.8752153366e-10 1.4284642265e-13 -5.3651640751e-12 0.0000000000e+00 5.0704682903e-12 8.9854833782e-13 -5.6522856542e-15
 131 4.9207853422e-10 1.4342825911e-13 -5.4215904299e-12 0.0000000000e+00 4.9625828570e-12 8.8375289214e-13 -5.5659296502e-15
 132 4.9663636284e-10 1.4394708419e-13 -5.4759433383e-12 0.0000000000e+00 4.8579088336e-12 8.6933348855e-13 -5.4710338151e-15
