# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 392 2.3492376468e-10 2.9065463816e-12 1.9877903823e-12 0.0000000000e+00 1.7684797218e-13 2.5097194935e-14 2.1514204882e-15
 393 2.3390940271e-10 2.9065594942e-12 1.7234652769e-12 0.0000000000e+00 1.7534179018e-13 2.4664058811e-14 2.1411751853e-15
 394 2.3295366040e-10 2.9059996324e-12 1.4597474964e-12 0.0000000000e+00 1.7385159166e-13 2.4237536771e-14 2.1306622728e-15
 395 2.3205632270e-10 2.9048671597e-12 1.1967698745e-12 0.0000000000e+00 1.7237711628e-13 2.3817497384e-14 2.1198810060e-15
 396 2.3121715387e-10 2.9031625649e-12 9.3466736951e-13 0.0000000000e+00 1.7091809150e-13 2.3403804219e-14 2.1088306601e-15
 397 2.3043589731e-10 2.9008864633e-12 6.7357707682e-13 0.0000000000e+00 1.6947423244e-13 2.2996315811e-14 2.0975105306e-15
 398 2.2971227540e-10 2.8980395974e-12 4.1363824023e-13 0.0000000000e+00 1.6804524185e-13 2.2594885624e-14 2.0859199331e-15
 399 2.2904598935e-10 2.8946228383e-12 1.5499226383e-13 0.0000000000e+00 1.6663080994e-13 2.2199362011e-14 2.0740582039e-15
 400 2.2843670617e-10 2.8906377593e-12 -1.0222700713e-13 0.0000000000e+00 1.6523065702e-13 2.1809617636e-14 2.0619270655e-15
 401 2.2788401945e-10 2.8860883787e-12 -3.5792285673e-13 0.0000000000e+00 1.6384466317e-13 2.1425638986e-14 2.0495378187e-15
 402 2.2738748687e-10 2.8809794824e-12 -6.1200717804e-13 0.0000000000e+00 1.6247274308e-13 2.1047440034e-14 2.0369044120e-15
 403 2.2694664268e-10 2.8753160581e-12 -8.6439083466e-13 0.0000000000e+00 1.6111480370e-13 2.0675033060e-14 2.0240411015e-15
 404 2.2656099752e-10 2.8691032968e-12 -1.1149836562e-12 0.0000000000e+00 1.5977074423e-13 2.0308428635e-14 2.0109624527e-15
 405 2.2623003828e-10 2.8623465941e-12 -1.3636944339e-12 0.0000000000e+00 1.5844045598e-13 1.9947635604e-14 1.9976833422e-15
 406 2.2595322788e-10 2.8550515520e-12 -1.6104309158e-12 0.0000000000e+00 1.5712382238e-13 1.9592661076e-14 1.9842189602e-15
 407 2.2573000512e-10 2.8472239798e-12 -1.8550998028e-12 0.0000000000e+00 1.5582071887e-13 1.9243510403e-14 1.9705848120e-15
 408 2.2555978448e-10 2.8388698960e-12 -2.0976067436e-12 0.0000000000e+00 1.5453101283e-13 1.8900187168e-14 1.9567967201e-15
 409 2.2544195598e-10 2.8299955297e-12 -2.3378563306e-12 0.0000000000e+00 1.5325456358e-13 1.8562693168e-14 1.9428708262e-15
 410 2.2537588493e-10 2.8206073218e-12 -2.5757520952e-12 0.0000000000e+00 1.5199122223e-13 1.8231028398e-14 1.9288235927e-15
 411 2.2536091184e-10 2.8107119266e-12 -2.8111965035e-12 0.0000000000e+00 1.5074083168e-13 1.7905191039e-14 1.9146718053e-15
 412 2.2539635218e-10 2.8003162131e-12 -3.0440909516e-12 0.0000000000e+00 1.4950322652e-13 1.7585177440e-14 1.9004325744e-15
 413 2.2548149622e-10 2.7894272669e-12 -3.2743357611e-12 0.0000000000e+00 1.4827823301e-13 1.7270982102e-14 1.8861233374e-15
 414 2.2561560887e-10 2.7780523910e-12 -3.5018301748e-12 0.0000000000e+00 1.4706566895e-13 1.6962597664e-14 1.8717618604e-15
 415 2.2579792944e-10 2.7661991077e-12 -3.7264723522e-12 0.0000000000e+00 1.4586534366e-13 1.6660014889e-14 1.8573662401e-15
 416 2.2602767157e-10 2.7538751598e-12 -3.9481593647e-12 0.0000000000e+00 1.4467705794e-13 1.6363222645e-14 1.8429549060e-15
 417 2.2630402293e-10 2.7410885123e-12 -4.1667871915e-12 0.0000000000e+00 1.4350060394e-13 1.6072207893e-14 1.8285466221e-15
 418 2.2662614513e-10 2.7278473536e-12 -4.3822507150e-12 0.0000000000e+00 1.4233576515e-13 1.5786955671e-14 1.8141604889e-15
 419 2.2699317351e-10 2.7141600969e-12 -4.5944437159e-12 0.0000000000e+00 1.4118231630e-13 1.5507449075e-14 1.7998159454e-15
 420 2.2740425591e-10 2.7000352749e-12 -4.8032686926e-12 0.0000000000e+00 1.4004005353e-13 1.5233653830e-14 1.7855281741e-15
 421 2.2785867088e-10 2.6854812149e-12 -5.0086667000e-12 0.0000000000e+00 1.3890888603e-13 1.4965471425e-14 1.7712941379e-15
 422 2.2835571319e-10 2.6705063552e-12 -5.2105885337e-12 0.0000000000e+00 1.3778874743e-13 1.4702784323e-14 1.7571060643e-15
 423 2.2889465515e-10 2.6551193525e-12 -5.4089850016e-12 0.0000000000e+00 1.3667956584e-13 1.4445471211e-14 1.7429559970e-15
 424 2.2947474640e-10 2.6393290832e-12 -5.6038069268e-12 0.0000000000e+00 1.3558126379e-13 1.4193406971e-14 1.7288357953e-15
 425 2.3009521379e-10 2.6231446445e-12 -5.7950051492e-12 0.0000000000e+00 1.3449375824e-13 1.3946462659e-14 1.7147371325e-15
 426 2.3075526125e-10 2.6065753566e-12 -5.9825305279e-12 0.0000000000e+00 1.3341696048e-13 1.3704505474e-14 1.7006514946e-15
 427 2.3145406957e-10 2.5896307631e-12 -6.1663339434e-12 0.0000000000e+00 1.3235077611e-13 1.3467398734e-14 1.6865701797e-15
 428 2.3219079632e-10 2.5723206330e-12 -6.3463662997e-12 0.0000000000e+00 1.3129510500e-13 1.3235001854e-14 1.6724842961e-15
 429 2.3296457565e-10 2.5546549618e-12 -6.5225785264e-12 0.0000000000e+00 1.3024984123e-13 1.3007170312e-14 1.6583847618e-15
 430 2.3377451816e-10 2.5366439731e-12 -6.6949215812e-12 0.0000000000e+00 1.2921487309e-13 1.2783755632e-14 1.6442623028e-15
 431 2.3461971076e-10 2.5182981197e-12 -6.8633464517e-12 0.0000000000e+00 1.2819008297e-13 1.2564605353e-14 1.6301074519e-15
 432 2.3549921647e-10 2.4996280851e-12 -7.0278041577e-12 0.0000000000e+00 1.2717534737e-13 1.2349563002e-14 1.6159105482e-15
 433 2.3641207433e-10 2.4806447849e-12 -7.1882457535e-12 0.0000000000e+00 1.2617053684e-13 1.2138468075e-14 1.6016617349e-15
 434 2.3735729920e-10 2.4613593681e-12 -7.3446223299e-12 0.0000000000e+00 1.2517551593e-13 1.1931156003e-14 1.5873509591e-15
 435 2.3833388165e-10 2.4417832185e-12 -7.4968850165e-12 0.0000000000e+00 1.2419014315e-13 1.1727458131e-14 1.5729679697e-15
 436 2.3934078775e-10 2.4219279563e-12 -7.6449849837e-12 0.0000000000e+00 1.2321427094e-13 1.1527201692e-14 1.5585023171e-15
 437 2.4037695899e-10 2.4018054389e-12 -7.7888734451e-12 0.0000000000e+00 1.2224774560e-13 1.1330209779e-14 1.5439433512e-15
 438 2.4144131208e-10 2.3814277628e-12 -7.9285016596e-12 0.0000000000e+00 1.2129040728e-13 1.1136301321e-14 1.5292802210e-15
 439 2.4253273878e-10 2.3608072649e-12 -8.0638209335e-12 0.0000000000e+00 1.2034208991e-13 1.0945291057e-14 1.5145018727e-15
 440 2.4365017518e-10 2.3399559134e-12 -8.1947876206e-12 0.0000000000e+00 1.1940264280e-13 1.0757015209e-14 1.4996008158e-15
 441 2.4479281208e-10 2.3188834569e-12 -8.3213782996e-12 0.0000000000e+00 1.1847199630e-13 1.0571409489e-14 1.4845845602e-15
 442 2.4595989121e-10 2.2975992171e-12 -8.4435751023e-12 0.0000000000e+00 1.1755009823e-13 1.0388433620e-14 1.4694645542e-15
 443 2.4715063641e-10 2.2761126943e-12 -8.5613607661e-12 0.0000000000e+00 1.1663689240e-13 1.0208045853e-14 1.4542524531e-15
 444 2.4836425351e-10 2.2544335685e-12 -8.6747186396e-12 0.0000000000e+00 1.1573231859e-13 1.0030202966e-14 1.4389601205e-15
 445 2.4959993022e-10 2.2325717004e-12 -8.7836326872e-12 0.0000000000e+00 1.1483631250e-13 9.8548602465e-15 1.4235996291e-15
 446 2.5085683602e-10 2.2105371325e-12 -8.8880874953e-12 0.0000000000e+00 1.1394880576e-13 9.6819714850e-15 1.4081832620e-15
 447 2.5213412205e-10 2.1883400896e-12 -8.9880682765e-12 0.0000000000e+00 1.1306972586e-13 9.5114889649e-15 1.3927235140e-15
 448 2.5343092101e-10 2.1659909806e-12 -9.0835608759e-12 0.0000000000e+00 1.1219899613e-13 9.3433634518e-15 1.3772330926e-15
 449 2.5474634706e-10 2.1435003988e-12 -9.1745517755e-12 0.0000000000e+00 1.1133653573e-13 9.1775441843e-15 1.3617249190e-15
 450 2.5607949567e-10 2.1208791231e-12 -9.2610281002e-12 0.0000000000e+00 1.1048225960e-13 9.0139788634e-15 1.3462121294e-15
 451 2.5742944355e-10 2.0981381193e-12 -9.3429776223e-12 0.0000000000e+00 1.0963607843e-13 8.8526136432e-15 1.3307080764e-15
 452 2.5879524855e-10 2.0752885405e-12 -9.4203887676e-12 0.0000000000e+00 1.0879789865e-13 8.6933931205e-15 1.3152263296e-15
 453 2.6017594949e-10 2.0523417287e-12 -9.4932506199e-12 0.0000000000e+00 1.0796762236e-13 8.5362603251e-15 1.2997806772e-15
 454 2.6157056614e-10 2.0293092154e-12 -9.5615529268e-12 0.0000000000e+00 1.0714514735e-13 8.3811567099e-15 1.2843851267e-15
 455 2.6297809901e-10 2.0062027227e-12 -9.6252861046e-12 0.0000000000e+00 1.0633036704e-13 8.2280221409e-15 1.2690539067e-15
 456 2.6439752934e-10 1.9830341644e-12 -9.6844412441e-12 0.0000000000e+00 1.0552317045e-13 8.0767948873e-15 1.2538014674e-15
 457 2.6582781893e-10 1.9598156468e-12 -9.7390101150e-12 0.0000000000e+00 1.0472344218e-13 7.9274116116e-15 1.2386424821e-15
 458 2.6726791002e-10 1.9365594699e-12 -9.7889851719e-12 0.0000000000e+00 1.0393106238e-13 7.7798073595e-15 1.2235918483e-15
 459 2.6871672525e-10 1.9132781283e-12 -9.8343595595e-12 0.0000000000e+00 1.0314590671e-13 7.6339155504e-15 1.2086646885e-15
 460 2.7017323640e-10 1.8899837785e-12 -9.8751301104e-12 0.0000000000e+00 1.0236786203e-13 7.4896810117e-15 1.1938725718e-15
 461 2.7163667342e-10 1.8666866215e-12 -9.9113064331e-12 0.0000000000e+00 1.0159687406e-13 7.3470995580e-15 1.1792120414e-15
 462 2.7310632182e-10 1.8433964713e-12 -9.9429021219e-12 0.0000000000e+00 1.0083290115e-13 7.2061796433e-15 1.1646757266e-15
 463 2.7458145428e-10 1.8201232842e-12 -9.9699317968e-12 0.0000000000e+00 1.0007589872e-13 7.0669294269e-15 1.1502560892e-15
 464 2.7606133058e-10 1.7968771598e-12 -9.9924111103e-12 0.0000000000e+00 9.9325819201e-14 6.9293567710e-15 1.1359454220e-15
 465 2.7754519751e-10 1.7736683414e-12 -1.0010356755e-11 0.0000000000e+00 9.8582612040e-14 6.7934692376e-15 1.1217358487e-15
 466 2.7903228884e-10 1.7505072170e-12 -1.0023786468e-11 0.0000000000e+00 9.7846223666e-14 6.6592740867e-15 1.1076193221e-15
 467 2.8052182521e-10 1.7274043199e-12 -1.0032719043e-11 0.0000000000e+00 9.7116597471e-14 6.5267782733e-15 1.0935876236e-15
 468 2.8201301409e-10 1.7043703292e-12 -1.0037174332e-11 0.0000000000e+00 9.6393673792e-14 6.3959884450e-15 1.0796323618e-15
 469 2.8350504970e-10 1.6814160708e-12 -1.0037173256e-11 0.0000000000e+00 9.5677389889e-14 6.2669109392e-15 1.0657449721e-15
 470 2.8499711291e-10 1.6585525176e-12 -1.0032737808e-11 0.0000000000e+00 9.4967679923e-14 6.1395517811e-15 1.0519167150e-15
 471 2.8648837125e-10 1.6357907909e-12 -1.0023891064e-11 0.0000000000e+00 9.4264474934e-14 6.0139166805e-15 1.0381386756e-15
 472 2.8797797873e-10 1.6131421606e-12 -1.0010657189e-11 0.0000000000e+00 9.3567702822e-14 5.8900110300e-15 1.0244017625e-15
 473 2.8946507588e-10 1.5906180458e-12 -9.9930614408e-12 0.0000000000e+00 9.2877288326e-14 5.7678399016e-15 1.0106967068e-15
 474 2.9094878959e-10 1.5682300159e-12 -9.9711301818e-12 0.0000000000e+00 9.2193153001e-14 5.6474080448e-15 9.9701406080e-16
 475 2.9242823311e-10 1.5459897910e-12 -9.9448908825e-12 0.0000000000e+00 9.1515215200e-14 5.5287198841e-15 9.8334419754e-16
 476 2.9390250592e-10 1.5239092427e-12 -9.9143721296e-12 0.0000000000e+00 9.0843390049e-14 5.4117795159e-15 9.6967730944e-16
 477 2.9537069371e-10 1.5020003949e-12 -9.8796036328e-12 0.0000000000e+00 9.0177589428e-14 5.2965907064e-15 9.5600340740e-16
 478 2.9683186828e-10 1.4802754240e-12 -9.8406162322e-12 0.0000000000e+00 8.9517721953e-14 5.1831568889e-15 9.4231231981e-16
 479 2.9828508749e-10 1.4587466604e-12 -9.7974419044e-12 0.0000000000e+00 8.8863692949e-14 5.0714811614e-15 9.2859369157e-16
 480 2.9972944974e-10 1.4374261522e-12 -9.7501140521e-12 0.0000000000e+00 8.8215416011e-14 4.9615680032e-15 9.1483954047e-16
 481 3.0116425943e-10 1.4163243425e-12 -9.6986683645e-12 0.0000000000e+00 8.7572848100e-14 4.8534284872e-15 9.0105201366e-16
 482 3.0258886642e-10 1.3954513541e-12 -9.6431419964e-12 0.0000000000e+00 8.6935955469e-14 4.7470752209e-15 8.8723586422e-16
 483 3.0400261181e-10 1.3748174217e-12 -9.5835732958e-12 0.0000000000e+00 8.6304702164e-14 4.6425206391e-15 8.7339591535e-16
 484 3.0540482793e-10 1.3544328930e-12 -9.5200018108e-12 0.0000000000e+00 8.5679050011e-14 4.5397770027e-15 8.5953706071e-16
 485 3.0679483830e-10 1.3343082292e-12 -9.4524682972e-12 0.0000000000e+00 8.5058958598e-14 4.4388563969e-15 8.4566426473e-16
 486 3.0817195757e-10 1.3144540051e-12 -9.3810147251e-12 0.0000000000e+00 8.4444385265e-14 4.3397707295e-15 8.3178256299e-16
 487 3.0953549152e-10 1.2948809095e-12 -9.3056842863e-12 0.0000000000e+00 8.3835285083e-14 4.2425317295e-15 8.1789706249e-16
 488 3.1088473695e-10 1.2755997464e-12 -9.2265214015e-12 0.0000000000e+00 8.3231610845e-14 4.1471509450e-15 8.0401294203e-16
 489 3.1221898171e-10 1.2566214346e-12 -9.1435717268e-12 0.0000000000e+00 8.2633313045e-14 4.0536397421e-15 7.9013545255e-16
 490 3.1353750459e-10 1.2379570087e-12 -9.0568821617e-12 0.0000000000e+00 8.2040339869e-14 3.9620093026e-15 7.7626991744e-16
 491 3.1483957537e-10 1.2196176192e-12 -8.9665008555e-12 0.0000000000e+00 8.1452637175e-14 3.8722706231e-15 7.6242173287e-16
 492 3.1612445466e-10 1.2016145334e-12 -8.8724772147e-12 0.0000000000e+00 8.0870148480e-14 3.7844345128e-15 7.4859636815e-16
 493 3.1739139397e-10 1.1839591355e-12 -8.7748619099e-12 0.0000000000e+00 8.0292814946e-14 3.6985115920e-15 7.3479936607e-16
 494 3.1863963561e-10 1.1666629272e-12 -8.6737068834e-12 0.0000000000e+00 7.9720575362e-14 3.6145122905e-15 7.2103634319e-16
 495 3.1986841263e-10 1.1497375281e-12 -8.5690653558e-12 0.0000000000e+00 7.9153366134e-14 3.5324468460e-15 7.0731299020e-16
 496 3.2107694884e-10 1.1331946764e-12 -8.4609918330e-12 0.0000000000e+00 7.8591121264e-14 3.4523253023e-15 6.9363507229e-16
 497 3.2226445872e-10 1.1170462290e-12 -8.3495421140e-12 0.0000000000e+00 7.8033772339e-14 3.3741575078e-15 6.8000842943e-16
 498 3.2343014740e-10 1.1013041622e-12 -8.2347732973e-12 0.0000000000e+00 7.7481248515e-14 3.2979531136e-15 6.6643897672e-16
 499 3.2457321062e-10 1.0859805722e-12 -8.1167437884e-12 0.0000000000e+00 7.6933476502e-14 3.2237215723e-15 6.5293270474e-16
 500 3.2569289765e-10 1.0710871646e-12 -7.9955152317e-12 0.0000000000e+00 7.6390389214e-14 3.1514729357e-15 6.3949418749e-16
 501 3.2678870228e-10 1.0566337058e-12 -7.8711583546e-12 0.0000000000e+00 7.5851952035e-14 3.0812202782e-15 6.2612205788e-16
 502 3.2786017733e-10 1.0426295279e-12 -7.7437473074e-12 0.0000000000e+00 7.5318137286e-14 3.0129773409e-15 6.1281340121e-16
 503 3.2890687212e-10 1.0290840348e-12 -7.6133577617e-12 0.0000000000e+00 7.4788915622e-14 2.9467577367e-15 5.9956523538e-16
 504 3.2992833252e-10 1.0160067032e-12 -7.4800669188e-12 0.0000000000e+00 7.4264256016e-14 2.8825749494e-15 5.8637451041e-16
 505 3.3092410087e-10 1.0034070826e-12 -7.3439535170e-12 0.0000000000e+00 7.3744125754e-14 2.8204423321e-15 5.7323810812e-16
 506 3.3189371603e-10 9.9129479532e-13 -7.2050978407e-12 0.0000000000e+00 7.3228490420e-14 2.7603731060e-15 5.6015284172e-16
 507 3.3283671332e-10 9.7967953682e-13 -7.0635817272e-12 0.0000000000e+00 7.2717313884e-14 2.7023803594e-15 5.4711545544e-16
 508 3.3375262454e-10 9.6857107606e-13 -6.9194885757e-12 0.0000000000e+00 7.2210558296e-14 2.6464770459e-15 5.3412262415e-16
 509 3.3464097795e-10 9.5797925555e-13 -6.7729033549e-12 0.0000000000e+00 7.1708184070e-14 2.5926759838e-15 5.2117095299e-16
 510 3.3550129825e-10 9.4791399169e-13 -6.6239126110e-12 0.0000000000e+00 7.1210149879e-14 2.5409898544e-15 5.0825697696e-16
 511 3.3633310657e-10 9.3838527490e-13 -6.4726044758e-12 0.0000000000e+00 7.0716412636e-14 2.4914312007e-15 4.9537716058e-16
 512 3.3713592048e-10 9.2940316989e-13 -6.3190686749e-12 0.0000000000e+00 7.0226927492e-14 2.4440124265e-15 4.8252789747e-16
 513 3.3790925396e-10 9.2097781586e-13 -6.1633965354e-12 0.0000000000e+00 6.9741647819e-14 2.3987457946e-15 4.6970551000e-16
 514 3.3865261738e-10 9.1311942676e-13 -6.0056809941e-12 0.0000000000e+00 6.9260525201e-14 2.3556434261e-15 4.5690624889e-16
 515 3.3936551750e-10 9.0583829144e-13 -5.8460166058e-12 0.0000000000e+00 6.8783509423e-14 2.3147172987e-15 4.4412629284e-16
 516 3.4004745748e-10 8.9914477394e-13 -5.6844995506e-12 0.0000000000e+00 6.8310548462e-14 2.2759792459e-15 4.3136174815e-16
 517 3.4069793682e-10 8.9304931367e-13 -5.5212276428e-12 0.0000000000e+00 6.7841588472e-14 2.2394409551e-15 4.1860864833e-16
 518 3.4131645141e-10 8.8756242564e-13 -5.3563003382e-12 0.0000000000e+00 6.7376573778e-14 2.2051139667e-15 4.0586295374e-16
 519 3.4190249343e-10 8.8269470068e-13 -5.1898187426e-12 0.0000000000e+00 6.6915446862e-14 2.1730096732e-15 3.9312055119e-16
 520 3.4245561841e-10 8.7845580233e-13 -5.0218843868e-12 0.0000000000e+00 6.6458154938e-14 2.1431304733e-15 3.8037831119e-16
 521 3.4297564798e-10 8.7485142610e-13 -4.8525954985e-12 0.0000000000e+00 6.6004669909e-14 2.1154429685e-15 3.6763729304e-16
 522 3.4346247274e-10 8.7188625555e-13 -4.6820506422e-12 0.0000000000e+00 6.5554968947e-14 2.0899040143e-15 3.5489962871e-16
 523 3.4391598581e-10 8.6956495768e-13 -4.5103499494e-12 0.0000000000e+00 6.5109027950e-14 2.0664694909e-15 3.4216747334e-16
 524 3.4433608283e-10 8.6789218275e-13 -4.3375951268e-12 0.0000000000e+00 6.4666821536e-14 2.0450942984e-15 3.2944300544e-16
 525 3.4472266202e-10 8.6687256404e-13 -4.1638894633e-12 0.0000000000e+00 6.4228323032e-14 2.0257323511e-15 3.1672842686e-16
 526 3.4507562416e-10 8.6651071763e-13 -3.9893378377e-12 0.0000000000e+00 6.3793504468e-14 2.0083365727e-15 3.0402596297e-16
 527 3.4539487262e-10 8.6681124214e-13 -3.8140467259e-12 0.0000000000e+00 6.3362336570e-14 1.9928588911e-15 2.9133786270e-16
 528 3.4568031340e-10 8.6777871856e-13 -3.6381242088e-12 0.0000000000e+00 6.2934788748e-14 1.9792502330e-15 2.7866639865e-16
 529 3.4593185511e-10 8.6941771001e-13 -3.4616799795e-12 0.0000000000e+00 6.2510829093e-14 1.9674605188e-15 2.6601386713e-16
 530 3.4614940904e-10 8.7173276147e-13 -3.2848253509e-12 0.0000000000e+00 6.2090424367e-14 1.9574386575e-15 2.5338258835e-16
 531 3.4633288911e-10 8.7472839964e-13 -3.1076732631e-12 0.0000000000e+00 6.1673539992e-14 1.9491325415e-15 2.4077490639e-16
 532 3.4648221194e-10 8.7840913264e-13 -2.9303382909e-12 0.0000000000e+00 6.1260140047e-14 1.9424890414e-15 2.2819318938e-16
 533 3.4659729687e-10 8.8277944982e-13 -2.7529366512e-12 0.0000000000e+00 6.0850187259e-14 1.9374540006e-15 2.1563982952e-16
 534 3.4667806594e-10 8.8784382155e-13 -2.5755862107e-12 0.0000000000e+00 6.0443642991e-14 1.9339722307e-15 2.0311724323e-16
 535 3.4672444394e-10 8.9360669896e-13 -2.3984064933e-12 0.0000000000e+00 6.0040467239e-14 1.9319875057e-15 1.9062787119e-16
 536 3.4673635843e-10 9.0007251375e-13 -2.2215186875e-12 0.0000000000e+00 5.9640618623e-14 1.9314425569e-15 1.7817417844e-16
 537 3.4671373971e-10 9.0724567793e-13 -2.0450456537e-12 0.0000000000e+00 5.9244054376e-14 1.9322790682e-15 1.6575865450e-16
 538 3.4665652092e-10 9.1513058364e-13 -1.8691119322e-12 0.0000000000e+00 5.8850730339e-14 1.9344376705e-15 1.5338381341e-16
 539 3.4656463799e-10 9.2373160289e-13 -1.6938437503e-12 0.0000000000e+00 5.8460600952e-14 1.9378579364e-15 1.4105219384e-16
 540 3.4643809071e-10 9.3305197789e-13 -1.5193632978e-12 0.0000000000e+00 5.8073624319e-14 1.9424835138e-15 1.2876643801e-16
 541 3.4627712764e-10 9.4309045959e-13 -1.3457713691e-12 0.0000000000e+00 5.7689777561e-14 1.9482776872e-15 1.1652953048e-16
 542 3.4608206622e-10 9.5384457809e-13 -1.1731642681e-12 0.0000000000e+00 5.7309041862e-14 1.9552082257e-15 1.0434456595e-16
 543 3.4585323223e-10 9.6531174321e-13 -1.0016395028e-12 0.0000000000e+00 5.6931397425e-14 1.9632422790e-15 9.2214671165e-17
 544 3.4559095985e-10 9.7748924384e-13 -8.3129579069e-13 0.0000000000e+00 5.6556823471e-14 1.9723463746e-15 8.0143005021e-17
 545 3.4529559168e-10 9.9037424722e-13 -6.6223306349e-13 0.0000000000e+00 5.6185298228e-14 1.9824864149e-15 6.8132758686e-17
 546 3.4496747882e-10 1.0039637983e-12 -4.9455247270e-13 0.0000000000e+00 5.5816798929e-14 1.9936276738e-15 5.6187155724e-17
 547 3.4460698085e-10 1.0182548190e-12 -3.2835639445e-13 0.0000000000e+00 5.5451301804e-14 2.0057347940e-15 4.4309452218e-17
 548 3.4421446596e-10 1.0332441077e-12 -1.6374843472e-13 0.0000000000e+00 5.5088782074e-14 2.0187717834e-15 3.2502936885e-17
 549 3.4379031092e-10 1.0489283383e-12 -8.3343446782e-16 0.0000000000e+00 5.4729213949e-14 2.0327020125e-15 2.0770931202e-17
 550 3.4333490116e-10 1.0653040597e-12 1.6028252528e-13 0.0000000000e+00 5.4372570616e-14 2.0474882112e-15 9.1167895214e-18
 551 3.4284863079e-10 1.0823676950e-12 3.1949211827e-13 0.0000000000e+00 5.4018824238e-14 2.0630924657e-15 -2.4561008032e-18
 552 3.4233190268e-10 1.1001155413e-12 4.7668676790e-13 0.0000000000e+00 5.3667945945e-14 2.0794762154e-15 -1.3944319300e-17
 553 3.4178512846e-10 1.1185437681e-12 6.3175664209e-13 0.0000000000e+00 5.3319905831e-14 2.0966002499e-15 -2.5344412258e-17
 554 3.4120872860e-10 1.1376484175e-12 7.8459064819e-13 0.0000000000e+00 5.2974672947e-14 2.1144247056e-15 -3.6652892605e-17
 555 3.4060313242e-10 1.1574254032e-12 9.3507642781e-13 0.0000000000e+00 5.2632215292e-14 2.1329090634e-15 -4.7866239789e-17
 556 3.3996877817e-10 1.1778705095e-12 1.0831003517e-12 0.0000000000e+00 5.2292499813e-14 2.1520121447e-15 -5.8980899653e-17
 557 3.3930611304e-10 1.1989793912e-12 1.2285475146e-12 0.0000000000e+00 5.1955492395e-14 2.1716921090e-15 -6.9993284323e-17
 558 3.3861559323e-10 1.2207475726e-12 1.3713017303e-12 0.0000000000e+00 5.1621157856e-14 2.1919064505e-15 -8.0899772077e-17
 559 3.3789768396e-10 1.2431704468e-12 1.5112455261e-12 0.0000000000e+00 5.1289459942e-14 2.2126119952e-15 -9.1696707235e-17
 560 3.3715287726e-10 1.2662426116e-12 1.6482700011e-12 0.0000000000e+00 5.0960365256e-14 2.2337691181e-15 -1.0238098190e-16
 561 3.3638174553e-10 1.2899558608e-12 1.7823046914e-12 0.0000000000e+00 5.0633855183e-14 2.2553545215e-15 -1.1295179811e-16
 562 3.3558488947e-10 1.3143011389e-12 1.9132884711e-12 0.0000000000e+00 5.0309914263e-14 2.2773487832e-15 -1.2340895126e-16
 563 3.3476292047e-10 1.3392691999e-12 2.0411597583e-12 0.0000000000e+00 4.9988526280e-14 2.2997321643e-15 -1.3375225249e-16
 564 3.3391646077e-10 1.3648506054e-12 2.1658565136e-12 0.0000000000e+00 4.9669674257e-14 2.3224846077e-15 -1.4398152878e-16
 565 3.3304614339e-10 1.3910357242e-12 2.2873162388e-12 0.0000000000e+00 4.9353340453e-14 2.3455857370e-15 -1.5409662305e-16
 566 3.3215261230e-10 1.4178147314e-12 2.4054759756e-12 0.0000000000e+00 4.9039506357e-14 2.3690148549e-15 -1.6409739428e-16
 567 3.3123652236e-10 1.4451776069e-12 2.5202723041e-12 0.0000000000e+00 4.8728152683e-14 2.3927509416e-15 -1.7398371759e-16
 568 3.3029853945e-10 1.4731141353e-12 2.6316413417e-12 0.0000000000e+00 4.8419259367e-14 2.4167726534e-15 -1.8375548434e-16
 569 3.2933934049e-10 1.5016139043e-12 2.7395187414e-12 0.0000000000e+00 4.8112805564e-14 2.4410583215e-15 -1.9341260225e-16
 570 3.2835961349e-10 1.5306663041e-12 2.8438396907e-12 0.0000000000e+00 4.7808769639e-14 2.4655859499e-15 -2.0295499548e-16
 571 3.2736005758e-10 1.5602605262e-12 2.9445389102e-12 0.0000000000e+00 4.7507129170e-14 2.4903332148e-15 -2.1238260477e-16
 572 3.2634138312e-10 1.5903855628e-12 3.0415506522e-12 0.0000000000e+00 4.7207860934e-14 2.5152774625e-15 -2.2169538749e-16
 573 3.2530431169e-10 1.6210302057e-12 3.1348086992e-12 0.0000000000e+00 4.6910940912e-14 2.5403957080e-15 -2.3089331778e-16
 574 3.2424957616e-10 1.6521830453e-12 3.2242463627e-12 0.0000000000e+00 4.6616344280e-14 2.5656646341e-15 -2.3997638663e-16
 575 3.2317792075e-10 1.6838324698e-12 3.3097964821e-12 0.0000000000e+00 4.6324045402e-14 2.5910605890e-15 -2.4894460200e-16
 576 3.2209010107e-10 1.7159666641e-12 3.3913914226e-12 0.0000000000e+00 4.6034017834e-14 2.6165595857e-15 -2.5779798890e-16
 577 3.2098688417e-10 1.7485736091e-12 3.4689630748e-12 0.0000000000e+00 4.5746234310e-14 2.6421373001e-15 -2.6653658953e-16
 578 3.1986904860e-10 1.7816410806e-12 3.5424428524e-12 0.0000000000e+00 4.5460666745e-14 2.6677690697e-15 -2.7516046332e-16
