# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 168 6.4808254310e-10 1.2462595425e-13 -5.6299999234e-12 0.0000000000e+00 2.5139483678e-12 5.1042152220e-13 -2.8731452672e-15
 169 6.5172582640e-10 1.2320505607e-13 -5.5720566087e-12 0.0000000000e+00 2.4703418575e-12 5.0347149607e-13 -2.8130719690e-15
 170 6.5532154216e-10 1.2176539372e-13 -5.5104702532e-12 0.0000000000e+00 2.4277518771e-12 4.9664989813e-13 -2.7535540591e-15
 171 6.5886854486e-10 1.2031006903e-13 -5.4452357550e-12 0.0000000000e+00 2.3861573005e-12 4.8995402303e-13 -2.6945594815e-15
 172 6.6236567124e-10 1.1884230632e-13 -5.3763503342e-12 0.0000000000e+00 2.3455335370e-12 4.8338066975e-13 -2.6360524009e-15
 173 6.6581174006e-10 1.1736545390e-13 -5.3038135730e-12 0.0000000000e+00 2.3058524651e-12 4.7692613206e-13 -2.5779931326e-15
 174 6.6920555180e-10 1.1588298559e-13 -5.2276274564e-12 0.0000000000e+00 2.2670823668e-12 4.7058618888e-13 -2.5203380718e-15
 175 6.7254588840e-10 1.1439850231e-13 -5.1477964120e-12 0.0000000000e+00 2.2291878618e-12 4.6435609467e-13 -2.4630396234e-15
 176 6.7583151296e-10 1.1291573355e-13 -5.0643273502e-12 0.0000000000e+00 2.1921298418e-12 4.5823056982e-13 -2.4060461314e-15
 177 6.7906116951e-10 1.1143853896e-13 -4.9772297048e-12 0.0000000000e+00 2.1558654041e-12 4.5220379104e-13 -2.3493018087e-15
